year,EK,SK
22,0.02,0.1590809249945454
23,0.02,0.1590809249945454
24,0.02,0.15789835832522592
25,0.02,0.1590452586566578
26,0.02,0.15787243372908388
27,0.02,0.15646359150671368
28,0.02,0.15730062564875066
29,0.02,0.15563962500227296
30,0.02,0.15866675222265403
31,0.02,0.15923012043914533
32,0.02,0.1575730150210488
33,0.02,0.1575730150210488
34,0.02,0.15970267538039976
35,0.02,0.15755999564740453
36,0.02,0.15463225415338022
37,0.02,0.15264906532717248
38,0.02,0.15181273406045234
39,0.02,0.15061911434980207
40,0.02,0.14817540010257976
41,0.02,0.146629857529893
42,0.02,0.14546060749447165
43,0.132,0.1451916091523479
44,0.121,0.14637661122922507
45,0.117,0.14556688336559936
46,0.124,0.1442126165600023
47,0.102,0.14620275530095725
48,0.123,0.14351493484629857
49,0.127,0.14132609622138742
50,0.134,0.1416804984774445
51,0.143,0.14117008778284207
52,0.123,0.1401444610304454
53,0.1,0.13861656658607432
54,0.115,0.1398833612728433
55,0.115,0.13904291012329584
56,0.203,0.14042703412372615
57,0.181,0.1406312464435655
58,0.083,0.14212985301250958
59,0.105,0.1436106329512868
60,0.086,0.14296585925703575
61,0.094,0.1434329656006885
62,0.08,0.14260621239036442
63,0.081,0.14325679222554508
64,0.087,0.14310790737393642
65,0.103,0.1420283819794121
66,0.104,0.14006581316773015
67,0.093,0.14146360030545604
68,0.099,0.1389674904630129
69,0.108,0.140730666429048
70,0.103,0.1408156380113747
71,0.095,0.14689381112802255
72,0.108,0.1464914446146182
73,0.086,0.14623269585476528
74,0.1,0.14821415047387532
75,0.092,0.15122388572855408
76,0.102,0.15229185345629512
77,0.094,0.1554189541140605
78,0.079,0.15164509026694573
79,0.12,0.15015607130360292
80,0.122,0.15095596607272002
81,0.099,0.15527166957795516
82,0.112,0.15622815380545102
83,0.121,0.1521741060018468
84,0.108,0.15027955977945945
85,0.124,0.15164580240064196
86,0.133,0.15244532586900073
87,0.129,0.1584353176634963
