year,EK,SK
22,0.02,0.15789835832522592
23,0.02,0.15789835832522592
24,0.02,0.1590452586566578
25,0.02,0.15787243372908388
26,0.02,0.15751331424030213
27,0.02,0.15730062564875066
28,0.02,0.15563962500227296
29,0.02,0.15754489567535634
30,0.02,0.15923012043914533
31,0.02,0.1575730150210488
32,0.02,0.1575730150210488
33,0.02,0.1579397927287496
34,0.02,0.15920242566639642
35,0.02,0.15726923884821334
36,0.02,0.15443600472785282
37,0.02,0.15277720009281534
38,0.02,0.15181273406045234
39,0.02,0.15061911434980207
40,0.02,0.1478948835039559
41,0.02,0.14670095620711998
42,0.02,0.14546060749447165
43,0.132,0.1451916091523479
44,0.121,0.14556688336559936
45,0.117,0.1442126165600023
46,0.124,0.14646509032973803
47,0.102,0.14351493484629857
48,0.123,0.14171858736273013
49,0.127,0.14167743407838554
50,0.134,0.14117008778284207
51,0.143,0.1401444610304454
52,0.123,0.13861656658607432
53,0.1,0.1398833612728433
54,0.115,0.13968516438939976
55,0.115,0.14030063272785237
56,0.203,0.14076319733986564
57,0.181,0.14396521594425954
58,0.083,0.14296585925703575
59,0.105,0.1434329656006885
60,0.086,0.14345379959540316
61,0.094,0.14325679222554508
62,0.08,0.14224537642569357
63,0.081,0.1420283819794121
64,0.087,0.14006581316773015
65,0.103,0.14146360030545604
66,0.104,0.1389674904630129
67,0.093,0.140730666429048
68,0.099,0.140730666429048
69,0.108,0.1408156380113747
70,0.103,0.14651216466332137
71,0.095,0.14670729590234674
72,0.108,0.14676756959368903
73,0.086,0.14821415047387532
74,0.1,0.149697141079126
75,0.092,0.15189752874047527
76,0.102,0.15229185345629512
77,0.094,0.1547549463227016
78,0.079,0.15164509026694573
79,0.12,0.15015607130360292
80,0.122,0.15164686878964218
81,0.099,0.15527166957795516
82,0.112,0.15622815380545102
83,0.121,0.1524657152195415
84,0.108,0.15027955977945945
85,0.124,0.1504345400225902
86,0.133,0.15305101408065908
87,0.129,0.1584353176634963
88,0.117,0.1578923797743376
89,0.135,0.15805995954189314
90,0.105,0.15783055676172822
91,0.138,0.1583363363070975
92,0.122,0.15616794547785826
93,0.128,0.15973118093621538
94,0.119,0.16166292810684066
95,0.12,0.1610601171164935
96,0.117,0.15711149332816823
97,0.122,0.15974382511716875
98,0.12,0.1592417292035367
99,0.119,0.1585628718651709
100,0.121,0.1585628718651709
101,0.121,0.15630479887094884
102,0.123,0.15679083986869466
103,0.122,0.15567902602364098
104,0.108,0.15624837993301416
105,0.12,0.15450041646789417
106,0.106,0.15485318912030976
107,0.12,0.15536542454348712
108,0.12,0.15523468646404923
109,0.117,0.15470753397923442
110,0.103,0.15489766276735703
111,0.104,0.15473304718930894
112,0.103,0.1535124970427656
113,0.115,0.1543741543761067
114,0.121,0.1541713935613703
115,0.111,0.153765655412295
116,0.116,0.15388741969439146
117,0.113,0.15564625533836973
118,0.121,0.16029237586687684
119,0.116,0.16029237586687684
120,0.124,0.16198590573327348
121,0.112,0.16696718606204275
122,0.1,0.16484012639346463
123,0.102,0.16220172210013178
124,0.066,0.1636502243044525
125,0.051,0.1656324496155601
126,0.055,0.16548121165676444
127,0.045,0.16386057619852218
128,0.062,0.16202267698864628
129,0.044,0.16167775881672156
130,0.057,0.16055927096280279
131,0.054,0.16165218004385465
132,0.051,0.1609706936220743
133,0.043,0.16426193582021764
134,0.061,0.16515401427615964
135,0.048,0.16819495746614052
136,0.046,0.16734825417864474
137,0.054,0.1690074154838515
138,0.055,0.17128198118598253
139,0.051,0.17336795733906787
140,0.054,0.17499522236291637
141,0.052,0.17505249203866138
142,0.051,0.17587343015838178
143,0.051,0.17724373883107455
144,0.043,0.17634145225882816
145,0.05,0.17305343076718688
146,0.043,0.17097595915134067
147,0.044,0.17301260015868122
148,0.048,0.17150071193541006
149,0.051,0.16883662883799133
150,0.053,0.16883662883799133
151,0.045,0.1673662606201671
152,0.048,0.17045649114742706
153,0.049,0.16559064142428329
154,0.047,0.16616923958017937
155,0.056,0.16395875706112742
156,0.044,0.16620236381626807
157,0.052,0.16824012529507526
158,0.054,0.16811684842404417
159,0.044,0.16520332083204128
160,0.056,0.16541423444084044
161,0.052,0.16541423444084044
162,0.049,0.16958810694196935
163,0.054,0.1681217436112681
164,0.054,0.1681217436112681
165,0.045,0.166567057325036
166,0.136,0.16643067703451753
167,0.189,0.17046545712309427
168,0.184,0.1686400207488319
169,0.152,0.16648686649011202
170,0.167,0.16301316730655338
171,0.151,0.16301316730655338
172,0.168,0.16301316730655338
173,0.147,0.1628534158225936
174,0.16,0.1670319584405828
175,0.158,0.16652683214783762
176,0.175,0.16135743085757767
177,0.143,0.16125731094849033
178,0.151,0.15977890939587044
179,0.062,0.16186264303744127
180,0.055,0.1621029058645405
181,0.056,0.1571108306669759
182,0.054,0.16004258505512467
183,0.047,0.1609123942252437
184,0.06,0.1599383577205636
185,0.055,0.1626961223763464
186,0.058,0.16196360258128936
187,0.063,0.1624365256329595
188,0.05,0.1625449926509988
189,0.051,0.16637056982180198
190,0.049,0.16580363501323875
191,0.051,0.1663925383401892
192,0.063,0.16805477259768953
193,0.054,0.16576946443177318
194,0.067,0.1667755023501064
195,0.041,0.16421591430699276
196,0.062,0.1622044944787583
