year,EK,SK
22,0.02,0.15730062564875066
23,0.02,0.15730062564875066
24,0.02,0.15563962500227296
25,0.02,0.15563962500227296
26,0.02,0.15563962500227296
27,0.02,0.15923012043914533
28,0.02,0.1582916106432024
29,0.02,0.1575730150210488
30,0.02,0.1575730150210488
31,0.02,0.15965030458875631
32,0.02,0.15966847223299577
33,0.02,0.15818890754016227
34,0.02,0.15726923884821334
35,0.02,0.15507640638505213
36,0.02,0.15387899508397979
37,0.02,0.15264906532717248
38,0.02,0.15181273406045234
39,0.02,0.1521509864529501
40,0.02,0.15085956418334406
41,0.02,0.15061911434980207
42,0.02,0.15121753551457318
43,0.132,0.1489222983427126
44,0.121,0.14817540010257976
45,0.117,0.14783900831840172
46,0.124,0.14525430611628634
47,0.102,0.14546060749447165
48,0.123,0.14580067718270098
49,0.127,0.14637661122922507
50,0.134,0.14530664759896214
51,0.143,0.1441125915047657
52,0.123,0.14690841508811514
53,0.1,0.14477810782309622
54,0.115,0.14351493484629857
55,0.115,0.1408943627878697
56,0.203,0.1416804984774445
57,0.181,0.14117008778284207
58,0.083,0.1401444610304454
59,0.105,0.13861656658607432
60,0.086,0.1398833612728433
61,0.094,0.13904291012329584
62,0.08,0.1398980954622643
63,0.081,0.1406312464435655
64,0.087,0.1398885700162422
65,0.103,0.1436106329512868
66,0.104,0.14296585925703575
67,0.093,0.1434329656006885
68,0.099,0.14345379959540316
69,0.108,0.14325679222554508
70,0.103,0.14378959629053695
71,0.095,0.1420283819794121
72,0.108,0.14006581316773015
73,0.086,0.14024291089318955
74,0.1,0.14331388800705583
75,0.092,0.14146360030545604
76,0.102,0.1389674904630129
77,0.094,0.13844559712551083
78,0.079,0.140730666429048
79,0.12,0.140730666429048
80,0.122,0.1408156380113747
81,0.099,0.14689381112802255
82,0.112,0.14670729590234674
83,0.121,0.14676756959368903
84,0.108,0.14821415047387532
85,0.124,0.149697141079126
86,0.133,0.15189752874047527
87,0.129,0.15229185345629512
88,0.117,0.15502514821539298
89,0.135,0.15164509026694573
90,0.105,0.15015607130360292
91,0.138,0.15164686878964218
92,0.122,0.15527166957795516
93,0.128,0.15622815380545102
94,0.119,0.15273309561176104
95,0.12,0.15027955977945945
96,0.117,0.15164580240064196
97,0.122,0.15164580240064196
98,0.12,0.15284753500559023
99,0.119,0.15246076702942032
100,0.121,0.1584353176634963
101,0.121,0.1578923797743376
102,0.123,0.15821081544498153
103,0.122,0.15783055676172822
104,0.108,0.1583363363070975
105,0.12,0.15616794547785826
106,0.106,0.15973118093621538
107,0.12,0.16330268517999139
108,0.12,0.1610601171164935
109,0.117,0.15711149332816823
110,0.103,0.15974382511716875
111,0.104,0.1592417292035367
112,0.103,0.1585628718651709
113,0.115,0.1585628718651709
114,0.121,0.15632892650809657
115,0.111,0.15679083986869466
116,0.116,0.15583781440020114
117,0.113,0.15496660258450368
118,0.121,0.15583781440020114
119,0.116,0.15450041646789417
120,0.124,0.15485318912030976
121,0.112,0.15536542454348712
122,0.1,0.155543471821538
123,0.102,0.1543741543761067
124,0.066,0.15489766276735703
125,0.051,0.15473304718930894
126,0.055,0.1535124970427656
127,0.045,0.1543741543761067
128,0.062,0.15375777143011715
129,0.044,0.153765655412295
130,0.057,0.153765655412295
131,0.054,0.1540966954808417
132,0.051,0.16029237586687684
133,0.043,0.16029237586687684
134,0.061,0.16029237586687684
135,0.048,0.16198590573327348
136,0.046,0.16696718606204275
137,0.054,0.16396131231395827
138,0.055,0.16216893537922525
139,0.051,0.1636502243044525
140,0.054,0.1656324496155601
141,0.052,0.16548121165676444
142,0.051,0.1636151562684426
143,0.051,0.16202267698864628
144,0.043,0.1635002826867981
145,0.05,0.1622920500842915
146,0.043,0.16055927096280279
147,0.044,0.1609706936220743
148,0.048,0.1609706936220743
149,0.051,0.16438261928612305
150,0.053,0.16559200515794031
151,0.045,0.16671332612127357
152,0.048,0.16819495746614052
153,0.049,0.1674556507907862
154,0.047,0.1690074154838515
155,0.056,0.17128198118598253
156,0.044,0.17336795733906787
157,0.052,0.17499522236291637
158,0.054,0.17505509711792822
159,0.044,0.17587343015838178
160,0.056,0.17728678757059216
161,0.052,0.17634145225882816
162,0.049,0.17305343076718688
163,0.054,0.17097595915134067
164,0.054,0.17301260015868122
165,0.045,0.17132099734729447
166,0.136,0.16883662883799133
167,0.189,0.16883662883799133
168,0.184,0.1673662606201671
169,0.152,0.17045649114742706
170,0.167,0.16635044597900037
171,0.151,0.16616923958017937
172,0.168,0.16395875706112742
173,0.147,0.16620236381626807
174,0.16,0.16824012529507526
175,0.158,0.16797633530205205
176,0.175,0.1654386085347961
177,0.143,0.16541423444084044
178,0.151,0.16541423444084044
179,0.062,0.16541423444084044
180,0.055,0.16615784281411775
181,0.056,0.16958810694196935
182,0.054,0.1681217436112681
183,0.047,0.16754912484721085
184,0.06,0.16737787562183337
185,0.055,0.16643067703451753
186,0.058,0.16643067703451753
187,0.063,0.17046545712309427
188,0.05,0.16917509799212688
189,0.051,0.16648686649011202
190,0.049,0.16301316730655338
191,0.051,0.16301316730655338
192,0.063,0.16301316730655338
193,0.054,0.16268628302868335
194,0.067,0.1670319584405828
195,0.041,0.16135743085757767
196,0.062,0.16125731094849033
197,0.05,0.15977890939587044
198,0.055,0.15977890939587044
199,0.059,0.1613003550696046
200,0.045,0.16041475894273693
201,0.052,0.16365361935089928
202,0.054,0.1621029058645405
203,0.052,0.1571108306669759
204,0.051,0.16004258505512467
205,0.061,0.16180252657805533
206,0.067,0.1599383577205636
207,0.048,0.1626961223763464
208,0.063,0.16119555196141788
209,0.042,0.1624365256329595
210,0.042,0.1625449926509988
211,0.062,0.16637056982180198
212,0.065,0.16489425118152137
213,0.061,0.1665847169791661
214,0.055,0.1676172006716667
215,0.066,0.16551706736562144
216,0.06,0.16576946443177318
217,0.046,0.166325147697313
218,0.072,0.16493406464384455
219,0.069,0.1646979251517391
220,0.053,0.1617783236758989
221,0.072,0.1622044944787583
222,0.069,0.16086971688555204
223,0.083,0.16022260895442192
224,0.063,0.16063966691850087
225,0.067,0.15895049469449207
226,0.076,0.15765867088602095
227,0.054,0.16011203653843414
228,0.08,0.16012234908999534
229,0.068,0.15610020344730868
230,0.079,0.15451250463083432
231,0.071,0.15249292484606233
232,0.063,0.1522716703725936
233,0.064,0.15159755335036967
234,0.059,0.1516560740559028
235,0.064,0.1512652363774766
236,0.069,0.1516560740559028
237,0.077,0.15183189330677951
238,0.047,0.15169734420948056
239,0.057,0.14796299737168928
240,0.07,0.14856965156832508
241,0.065,0.1487986298833174
