year,EK,SK
22,10.83,8.240000000000052
23,2.26,2.149999999999963
24,2.26,3.9500000000000313
25,5.87,3.0399999999999494
26,3.16,1.700000000000017
27,4.06,5.1899999999999835
28,9.48,3.7300000000000466
29,3.61,4.170000000000016
30,4.52,7.22999999999999
31,3.16,10.919999999999987
32,4.97,4.7399999999999665
33,24.83,6.330000000000027
34,4.52,1.460000000000008
35,8.13,8.780000000000001
36,5.87,2.149999999999963
37,5.87,3.160000000000025
38,6.32,4.059999999999988
39,3.16,5.9899999999999665
40,3.16,3.049999999999997
41,2.71,3.3800000000000097
42,8.58,3.9500000000000313
43,2.71,4.179999999999993
44,3.16,3.2799999999999585
45,8.129999999999999,7.330000000000041
46,2.71,5.5400000000000205
47,3.16,4.7399999999999665
48,10.84,9.309999999999974
49,17.61,5.9900000000000375
50,2.71,6.769999999999996
51,4.06,6.319999999999979
52,2.71,6.780000000000044
53,21.67,3.269999999999982
54,6.32,5.080000000000027
55,7.68,10.389999999999944
56,9.03,4.960000000000022
57,3.61,5.760000000000005
58,3.16,10.160000000000053
59,1.805,11.859999999999928
60,1.805,8.23999999999998
61,4.52,3.780000000000001
62,2.71,4.860000000000042
63,1.58,7.109999999999985
64,1.58,4.849999999999994
65,2.03,9.150000000000063
66,2.03,13.429999999999893
67,2.26,12.199999999999989
68,2.26,12.420000000000044
69,2.26,14.080000000000013
70,2.71,8.580000000000041
71,3.16,10.27000000000001
72,3.16,11.039999999999992
73,4.52,3.8400000000000034
74,11.29,2.3699999999999477
75,6.32,2.8199999999999648
76,2.935,5.760000000000076
77,2.935,2.4800000000000466
78,14,2.709999999999866
79,6.32,1.360000000000099
80,4.06,7.89999999999992
81,4.06,13.20999999999998
82,2.26,4.630000000000081
83,2.26,5.810000000000031
84,3.61,13.100000000000023
85,4.97,6.659999999999968
86,5.87,5.529999999999973
87,7.68,19.309999999999974
88,6.77,7.669999999999959
89,4.52,5.200000000000102
90,5.42,13.999999999999915
91,11.29,4.630000000000081
92,4.97,14.18999999999997
93,10.39,11.069999999999993
94,1.805,13.319999999999936
95,1.805,11.260000000000048
96,6.77,9.480000000000075
97,10.39,1.699999999999875
98,6.77,1.6900000000001114
99,2.485,4.399999999999977
100,2.485,12.199999999999989
101,7.68,6.490000000000009
102,5.87,2.3699999999999477
103,14.45,2.8199999999999648
104,7.68,14.230000000000018
105,3.16,8.130000000000024
106,20.77,6.539999999999964
107,6.32,5.420000000000016
108,4.06,4.180000000000064
109,4.06,13.100000000000023
110,4.97,9.92999999999995
111,2.71,4.2900000000000205
112,7.68,12.69999999999996
113,7.22,3.160000000000025
114,2.935,7.909999999999968
115,2.935,7.220000000000084
116,3.16,6.779999999999973
117,4.06,3.610000000000042
118,7.22,1.8099999999999739
119,6.77,4.739999999999895
120,2.71,4.7400000000000375
121,4.52,3.7300000000000466
122,11.74,5.409999999999968
123,6.32,5.19999999999996
124,7.22,7.340000000000089
125,3.61,11.820000000000022
