year,EK,SK
22,0.02,0.15787243372908388
23,0.02,0.15787243372908388
24,0.02,0.1567167793765158
25,0.02,0.15730062564875066
26,0.02,0.15730062564875066
27,0.02,0.15563962500227296
28,0.02,0.15563962500227296
29,0.02,0.15923012043914533
30,0.02,0.1581287358691751
31,0.02,0.1575730150210488
32,0.02,0.1575730150210488
33,0.02,0.15965030458875631
34,0.02,0.1595739332412273
35,0.02,0.15755999564740453
36,0.02,0.15463225415338022
37,0.02,0.15264906532717248
38,0.02,0.15181273406045234
39,0.02,0.1521509864529501
40,0.02,0.15145123115758757
41,0.02,0.15061911434980207
42,0.02,0.15121753551457318
43,0.132,0.14900899228523665
44,0.121,0.14891305474072197
45,0.117,0.14670095620711998
46,0.124,0.14546060749447165
47,0.102,0.14559655297946344
48,0.123,0.1461298042478076
49,0.127,0.14574360901608444
50,0.134,0.1441125915047657
51,0.143,0.14583633309624058
52,0.123,0.14530808258762626
53,0.1,0.14320087798607922
54,0.115,0.14235767388341564
55,0.115,0.1416804984774445
56,0.203,0.14117008778284207
57,0.181,0.13950299485373682
58,0.083,0.13861656658607432
59,0.105,0.1398833612728433
60,0.086,0.13904291012329584
61,0.094,0.1398980954622643
62,0.08,0.14027548452489288
63,0.081,0.14129299104815837
64,0.087,0.1436106329512868
65,0.103,0.14296585925703575
66,0.104,0.1434329656006885
67,0.093,0.1423518275743309
68,0.099,0.14325679222554508
69,0.108,0.14378959629053695
70,0.103,0.1420283819794121
71,0.095,0.14006581316773015
72,0.108,0.14146360030545604
73,0.086,0.1389674904630129
74,0.1,0.140730666429048
75,0.092,0.140730666429048
76,0.102,0.1408156380113747
77,0.094,0.14651216466332137
78,0.079,0.1464914446146182
79,0.12,0.14676756959368903
80,0.122,0.14821415047387532
81,0.099,0.15189752874047527
82,0.112,0.15229185345629512
83,0.121,0.15502514821539298
84,0.108,0.15164509026694573
85,0.124,0.15015607130360292
86,0.133,0.15164686878964218
87,0.129,0.1556677267525079
88,0.117,0.15622815380545102
89,0.135,0.1524657152195415
90,0.105,0.15027244855473212
91,0.138,0.15164580240064196
92,0.122,0.15246076702942032
93,0.128,0.1584353176634963
94,0.119,0.1578923797743376
95,0.12,0.15805995954189314
96,0.117,0.15783055676172822
97,0.122,0.16059646282213952
98,0.12,0.1583363363070975
99,0.119,0.15616794547785826
100,0.121,0.15973118093621538
101,0.121,0.16330268517999139
102,0.123,0.1610601171164935
103,0.122,0.15648987333001893
104,0.108,0.15974382511716875
105,0.12,0.1592417292035367
106,0.106,0.1585628718651709
107,0.12,0.1585628718651709
108,0.12,0.15623587704879427
109,0.117,0.15679083986869466
110,0.103,0.15583781440020114
111,0.104,0.15496660258450368
112,0.103,0.15583781440020114
113,0.115,0.15450041646789417
114,0.121,0.15485318912030976
115,0.111,0.15536542454348712
116,0.116,0.155543471821538
117,0.113,0.1543741543761067
118,0.121,0.15489766276735703
119,0.116,0.15473304718930894
120,0.124,0.1535124970427656
121,0.112,0.1543741543761067
122,0.1,0.15295524088088455
123,0.102,0.153765655412295
124,0.066,0.15388741969439146
125,0.051,0.15444513776578095
126,0.055,0.16029237586687684
127,0.045,0.16029237586687684
128,0.062,0.16029237586687684
129,0.044,0.16198590573327348
130,0.057,0.16696718606204275
131,0.054,0.16365821318328047
132,0.051,0.16216893537922525
133,0.043,0.16379361036412676
134,0.061,0.1656324496155601
135,0.048,0.16548121165676444
136,0.046,0.1636151562684426
137,0.054,0.16261569638461187
138,0.055,0.16055927096280279
139,0.051,0.16182098596608627
140,0.054,0.1609706936220743
141,0.052,0.16426193582021764
142,0.051,0.16803461301749045
143,0.051,0.16819495746614052
144,0.043,0.1674556507907862
145,0.05,0.1690074154838515
146,0.043,0.17128198118598253
147,0.044,0.17336795733906787
148,0.048,0.17499522236291637
149,0.051,0.17488292082785606
150,0.053,0.17587343015838178
151,0.045,0.17791785869040155
152,0.048,0.17634145225882816
153,0.049,0.17305343076718688
154,0.047,0.17097595915134067
155,0.056,0.17301260015868122
156,0.044,0.17150071193541006
157,0.052,0.16883662883799133
158,0.054,0.16883662883799133
159,0.044,0.1673662606201671
160,0.056,0.17045649114742706
161,0.052,0.16559064142428329
162,0.049,0.16616923958017937
163,0.054,0.16395875706112742
164,0.054,0.16620236381626807
165,0.045,0.16824012529507526
166,0.136,0.16811684842404417
167,0.189,0.1654386085347961
168,0.184,0.16541423444084044
169,0.152,0.16541423444084044
170,0.167,0.16958810694196935
171,0.151,0.1681217436112681
172,0.168,0.16754912484721085
173,0.147,0.16864515036171662
174,0.16,0.1662107953851432
175,0.158,0.17046545712309427
176,0.175,0.16808131134786472
177,0.143,0.16648686649011202
178,0.151,0.16301316730655338
179,0.062,0.16301316730655338
180,0.055,0.16301316730655338
181,0.056,0.16295414285979976
182,0.054,0.1670319584405828
183,0.047,0.1663879634115977
184,0.06,0.16125731094849033
185,0.055,0.1613003550696046
