year,EK,SK
22,10.83,8.009999999999948
23,2.26,2.259999999999991
24,2.26,2.9400000000000404
25,5.87,2.710000000000008
26,3.16,8.350000000000009
27,4.06,2.259999999999991
28,9.48,6.430000000000007
29,3.61,7.119999999999962
30,4.52,3.75
31,3.16,4.059999999999988
32,4.97,7.120000000000033
33,24.83,10.039999999999978
34,4.52,6.210000000000022
35,8.13,7.569999999999979
36,5.87,8.350000000000009
37,5.87,5.9900000000000375
38,6.32,7.219999999999942
39,3.16,11.86
40,3.16,12.080000000000055
41,2.71,12.530000000000001
42,8.58,4.7399999999999665
43,2.71,9.26000000000002
44,3.16,5.760000000000005
45,8.129999999999999,6.849999999999952
46,2.71,6.550000000000011
47,3.16,6.890000000000001
48,10.84,8.130000000000024
49,17.61,10.27000000000001
50,2.71,5.1899999999999835
51,4.06,5.88000000000001
52,2.71,10.160000000000053
53,21.67,11.509999999999962
54,6.32,8.469999999999942
55,7.68,3.7300000000000466
56,9.03,5.079999999999956
57,3.61,6.880000000000024
58,3.16,4.860000000000042
59,1.805,9.140000000000015
60,1.805,13.549999999999898
61,4.52,11.63000000000011
62,2.71,12.669999999999959
63,1.58,13.769999999999953
64,1.58,19.339999999999975
65,2.03,11.060000000000088
66,2.03,8.919999999999959
67,2.26,5.649999999999977
68,2.26,6.880000000000024
69,2.26,7.789999999999964
70,2.71,13.329999999999984
71,3.16,4.310000000000116
72,3.16,6.209999999999951
73,4.52,12.990000000000066
74,11.29,6.319999999999908
75,6.32,5.870000000000033
76,2.935,19.309999999999974
77,2.935,7.669999999999959
78,14,5.310000000000059
79,6.32,13.55000000000004
80,4.06,4.739999999999895
81,4.06,14.220000000000113
82,2.26,11.52000000000001
83,2.26,13.039999999999878
84,3.61,11.290000000000049
85,4.97,9.140000000000015
86,5.87,7.819999999999965
87,7.68,12.650000000000006
88,6.77,11.060000000000088
89,4.52,14.559999999999889
90,5.42,8.130000000000024
91,11.29,6.779999999999973
92,4.97,9.590000000000032
93,10.39,12.960000000000065
94,1.805,9.819999999999993
95,1.805,4.2900000000000205
96,6.77,12.650000000000006
97,10.39,10.919999999999987
98,6.77,7.339999999999947
99,2.485,6.770000000000067
100,2.485,3.159999999999883
101,7.68,2.259999999999991
102,5.87,4.969999999999999
103,14.45,4.060000000000059
104,7.68,4.2900000000000205
105,3.16,10.729999999999933
106,20.77,6.66000000000011
107,6.32,12.299999999999898
108,4.06,5.960000000000036
109,4.06,13.319999999999936
110,4.97,5.870000000000033
111,2.71,3.050000000000068
112,7.68,2.4799999999999045
113,7.22,6.780000000000115
114,2.935,12.299999999999898
115,2.935,5.310000000000059
116,3.16,8.670000000000044
117,4.06,5.6399999999999295
