year,EK,SK
22,0.02,0.15787243372908388
23,0.02,0.1567167793765158
24,0.02,0.15730062564875066
25,0.02,0.15730062564875066
26,0.02,0.15563962500227296
27,0.02,0.15563962500227296
28,0.02,0.15923012043914533
29,0.02,0.15850435325200468
30,0.02,0.1575730150210488
31,0.02,0.1575730150210488
32,0.02,0.15770738858761432
33,0.02,0.15965030458875631
34,0.02,0.1596070653693027
35,0.02,0.15726923884821334
36,0.02,0.15507640638505213
37,0.02,0.15277720009281534
38,0.02,0.15181273406045234
39,0.02,0.15061911434980207
40,0.02,0.14817540010257976
41,0.02,0.14525430611628634
42,0.02,0.14546060749447165
43,0.132,0.14580067718270098
44,0.121,0.14637661122922507
45,0.117,0.14536054079257824
46,0.124,0.144073348726736
47,0.102,0.14714092908320245
48,0.123,0.14369006554361452
49,0.127,0.14085351833347587
50,0.134,0.1416804984774445
51,0.143,0.14117008778284207
52,0.123,0.1401444610304454
53,0.1,0.13861656658607432
54,0.115,0.1398833612728433
55,0.115,0.13904291012329584
56,0.203,0.13967912989382408
57,0.181,0.14027548452489288
58,0.083,0.14015319851337815
59,0.105,0.14396521594425954
60,0.086,0.14296585925703575
61,0.094,0.1434329656006885
62,0.08,0.14232979140802032
63,0.081,0.14315293039876334
64,0.087,0.14310790737393642
65,0.103,0.1420283819794121
66,0.104,0.14006581316773015
67,0.093,0.14146360030545604
68,0.099,0.1389674904630129
69,0.108,0.140730666429048
70,0.103,0.140730666429048
71,0.095,0.1408156380113747
72,0.108,0.14651216466332137
73,0.086,0.14670729590234674
74,0.1,0.14623269585476528
75,0.092,0.14821415047387532
76,0.102,0.149697141079126
77,0.094,0.15122388572855408
78,0.079,0.15229185345629512
79,0.12,0.15502514821539298
80,0.122,0.15164509026694573
81,0.099,0.15015607130360292
82,0.112,0.15095596607272002
83,0.121,0.15527166957795516
84,0.108,0.15622815380545102
85,0.124,0.15273309561176104
86,0.133,0.15027955977945945
87,0.129,0.15164580240064196
88,0.117,0.1527856131143846
89,0.135,0.1584353176634963
90,0.105,0.1578923797743376
91,0.138,0.15805995954189314
92,0.122,0.15783055676172822
93,0.128,0.1583363363070975
94,0.119,0.15669764258660862
95,0.12,0.15973118093621538
96,0.117,0.16330268517999139
97,0.122,0.1610601171164935
98,0.12,0.1576672941840456
99,0.119,0.15974382511716875
100,0.121,0.1592417292035367
101,0.121,0.1585628718651709
102,0.123,0.1585628718651709
103,0.122,0.15630479887094884
104,0.108,0.15679083986869466
105,0.12,0.15583781440020114
106,0.106,0.15496660258450368
107,0.12,0.15599749338038083
108,0.12,0.15450041646789417
109,0.117,0.15485318912030976
110,0.103,0.15536542454348712
111,0.104,0.155543471821538
112,0.103,0.1543741543761067
113,0.115,0.15489766276735703
114,0.121,0.15473304718930894
115,0.111,0.1535124970427656
116,0.116,0.1543741543761067
117,0.113,0.15359443802698583
118,0.121,0.153765655412295
119,0.116,0.153765655412295
120,0.124,0.1540966954808417
121,0.112,0.16029237586687684
122,0.1,0.16029237586687684
123,0.102,0.16029237586687684
124,0.066,0.16198590573327348
125,0.051,0.16696718606204275
126,0.055,0.16366205625250826
127,0.045,0.16216893537922525
128,0.062,0.1636502243044525
129,0.044,0.1656324496155601
130,0.057,0.16548121165676444
131,0.054,0.16386057619852218
132,0.051,0.16202267698864628
133,0.043,0.1622920500842915
134,0.061,0.16055927096280279
135,0.048,0.16168943809001665
136,0.046,0.1609706936220743
137,0.054,0.1641057551834221
138,0.055,0.1672125355410965
139,0.051,0.16697433049556043
140,0.054,0.16819495746614052
141,0.052,0.1674556507907862
142,0.051,0.1690074154838515
143,0.051,0.17128198118598253
144,0.043,0.17336795733906787
145,0.05,0.17499522236291637
146,0.043,0.17488292082785606
147,0.044,0.17587343015838178
148,0.048,0.17728678757059216
149,0.051,0.17634145225882816
150,0.053,0.17305343076718688
151,0.045,0.17097595915134067
152,0.048,0.17301260015868122
153,0.049,0.17150071193541006
154,0.047,0.16883662883799133
155,0.056,0.1673662606201671
156,0.044,0.17045649114742706
157,0.052,0.16616923958017937
158,0.054,0.16616923958017937
159,0.044,0.16395875706112742
160,0.056,0.16620236381626807
161,0.052,0.16824012529507526
162,0.049,0.16797633530205205
163,0.054,0.1654386085347961
164,0.054,0.16541423444084044
165,0.045,0.16541423444084044
166,0.136,0.16958810694196935
167,0.189,0.1681217436112681
168,0.184,0.16754912484721085
169,0.152,0.166567057325036
170,0.167,0.16643067703451753
171,0.151,0.17046545712309427
172,0.168,0.16917509799212688
173,0.147,0.16648686649011202
174,0.16,0.16301316730655338
175,0.158,0.16301316730655338
176,0.175,0.16301316730655338
177,0.143,0.16295414285979976
178,0.151,0.1670319584405828
179,0.062,0.16617218774682607
180,0.055,0.16135743085757767
181,0.056,0.16128304531903398
182,0.054,0.15977890939587044
183,0.047,0.16186264303744127
184,0.06,0.1621029058645405
185,0.055,0.1571108306669759
186,0.058,0.16004258505512467
187,0.063,0.16156050103829883
188,0.05,0.1599383577205636
189,0.051,0.1626961223763464
190,0.049,0.16061908692205998
191,0.051,0.1624365256329595
192,0.063,0.1625449926509988
193,0.054,0.16677095389835497
194,0.067,0.16532617961880944
195,0.041,0.16615060395590522
196,0.062,0.1676172006716667
197,0.05,0.16576946443177318
198,0.055,0.16493406464384455
199,0.059,0.1622044944787583
200,0.045,0.16063966691850087
201,0.052,0.15895049469449207
202,0.054,0.15765867088602095
203,0.052,0.16011203653843414
204,0.051,0.16012234908999534
205,0.061,0.1537296446173809
206,0.067,0.15249292484606233
207,0.048,0.15159755335036967
208,0.063,0.1516560740559028
209,0.042,0.1512652363774766
210,0.042,0.1516560740559028
211,0.062,0.15237841122145904
212,0.065,0.15169734420948056
213,0.061,0.14856965156832508
214,0.055,0.1487986298833174
215,0.066,0.14912593637153237
216,0.06,0.1456482665036248
217,0.046,0.14532107509670533
218,0.072,0.14410979619892722
219,0.069,0.14528389914502418
220,0.053,0.1451797842651299
221,0.072,0.1432041921935586
222,0.069,0.1421888642426032
223,0.083,0.1418021064929376
224,0.063,0.13973178269127184
225,0.067,0.1388396164558896
226,0.076,0.14040908464763246
227,0.054,0.13996393052340264
228,0.08,0.1386915894473044
229,0.068,0.13934059992226275
230,0.079,0.14126411481509482
231,0.071,0.14109278980609175
232,0.063,0.13974502816338252
233,0.064,0.14001717357621435
234,0.059,0.1398066775177925
235,0.064,0.14041026135572968
236,0.069,0.14135995555937117
237,0.077,0.1450263648883123
238,0.047,0.14490563998375394
239,0.057,0.14543808423935103
240,0.07,0.14265469204636794
241,0.065,0.14400956998103867
242,0.06,0.1429537140328194
243,0.06,0.13966594779133398
244,0.065,0.13561137498276973
245,0.074,0.1328134300348344
246,0.071,0.13158957684588019
247,0.071,0.13131510871114768
248,0.071,0.13140584241567596
249,0.066,0.13151944423534281
250,0.056,0.12906841026099478
251,0.079,0.12799845769325333
252,0.074,0.1272385505088625
253,0.067,0.12804930228607683
254,0.067,0.12800861989244774
255,0.077,0.1277297758121993
256,0.058,0.1281740497293963
257,0.054,0.12660028786513333
258,0.087,0.12818176210997037
259,0.063,0.12571310334106992
260,0.062,0.12388748732098272
261,0.067,0.1252475184591752
262,0.072,0.12529433856788408
263,0.064,0.12199433369222124
264,0.061,0.12308785029896019
265,0.048,0.12339054681594121
266,0.062,0.12259781425259857
267,0.05,0.12101452354598102
268,0.066,0.1179679363863822
269,0.06,0.11757042305843497
270,0.076,0.11724115816368426
271,0.069,0.11728956058457561
272,0.064,0.11647032040061306
273,0.061,0.11624324025376145
274,0.069,0.11475260938992833
275,0.066,0.1168225310392477
276,0.071,0.11637668760327194
277,0.081,0.1184567558610174
278,0.073,0.1161762189970435
279,0.083,0.11851468896206839
280,0.07,0.11793483808080875
281,0.065,0.1164255669146074
282,0.063,0.11978162501839176
283,0.053,0.11892220103192448
284,0.07,0.12029541964003701
285,0.07,0.12082676696885003
286,0.086,0.12017377263088352
287,0.087,0.11793859011896664
288,0.089,0.11864394635282205
289,0.086,0.1191044462214457
290,0.095,0.12154913396170675
291,0.083,0.12113327367456596
292,0.093,0.12341361586167322
293,0.093,0.12281136194915264
294,0.115,0.12303918722418412
295,0.145,0.12208530919647861
296,0.077,0.12266216155311817
297,0.075,0.12477034291608492
298,0.069,0.12513328172718038
299,0.064,0.12608808160431315
300,0.059,0.12735549663048848
301,0.059,0.12603896384617694
302,0.059,0.12548693521306548
303,0.059,0.12630945772441526
304,0.061,0.12598049411826479
305,0.078,0.12668079233451648
306,0.056,0.1285397064666016
307,0.058,0.127903912159168
308,0.063,0.12837135882097966
309,0.063,0.12719075199777413
310,0.047,0.1283291897675628
311,0.045,0.12649367482107876
312,0.073,0.1260577096296158
313,0.054,0.12606074435697956
314,0.065,0.12640603241637816
315,0.07,0.12709917981963492
316,0.055,0.1269626254512486
317,0.068,0.12791090576304345
318,0.067,0.1273936488088525
319,0.058,0.12808161638870777
320,0.073,0.1265233436438689
321,0.053,0.12746064432038667
322,0.062,0.12721432137950833
323,0.066,0.1265929472903629
324,0.053,0.126441677669448
325,0.064,0.1249874266172954
326,0.072,0.12469423644331473
327,0.063,0.12244977739214616
328,0.077,0.12355108565145774
329,0.062,0.12416129957450052
330,0.062,0.12229910309268124
331,0.056,0.12163816680099314
332,0.062,0.12011477515698665
333,0.048,0.12143091522198621
334,0.062,0.12272306056088693
335,0.064,0.1224509538425024
336,0.08,0.12286450577689606
337,0.064,0.1218727294554016
338,0.064,0.12244170204426723
339,0.06,0.12343823918150669
340,0.064,0.12450529127298256
341,0.067,0.12393975888504948
342,0.084,0.12355085008301182
343,0.06,0.12361008668460492
344,0.06,0.12296739981640246
345,0.061,0.12295576401630898
346,0.058,0.12301178762793427
347,0.063,0.12236524486846387
348,0.06,0.1226760080884992
349,0.061,0.12355609094037684
