year,EK,SK
22,10.83,7.789999999999964
23,2.26,2.109999999999985
24,2.26,4.910000000000068
25,5.87,8.979999999999961
26,3.16,1.34999999999998
27,4.06,6.600000000000037
28,9.48,9.82999999999997
29,3.61,7.280000000000015
30,4.52,1.8599999999999994
31,3.16,5.670000000000002
32,4.97,8.38000000000001
33,24.83,7.0299999999999585
34,4.52,16.76000000000002
35,8.13,7.6200000000000045
36,5.87,8.890000000000029
37,5.87,5.760000000000005
38,6.32,7.279999999999944
39,3.16,12.950000000000017
40,3.16,12.019999999999982
41,2.71,18.200000000000003
42,8.58,9.400000000000048
43,2.71,12.950000000000017
44,3.16,6.4399999999999835
45,8.129999999999999,6.34999999999998
46,2.71,8.290000000000006
47,3.16,10.080000000000027
48,10.84,5.159999999999982
49,17.61,5.6800000000000495
50,2.71,9.819999999999993
51,4.06,11.84999999999988
52,2.71,11.090000000000089
53,21.67,5.420000000000016
54,6.32,6.52000000000001
55,7.68,4.909999999999997
56,9.03,8.969999999999914
57,3.61,13.629999999999995
58,3.16,10.41000000000011
59,1.805,13.379999999999939
60,1.805,13.970000000000056
61,4.52,19.04999999999987
62,2.71,10.660000000000025
63,1.58,8.8900000000001
64,1.58,5.169999999999959
65,2.03,5.3300000000000125
66,2.03,1.6100000000000136
67,2.26,8.719999999999999
68,2.26,12.779999999999916
69,2.26,3.9800000000001035
70,2.71,6.769999999999925
71,3.16,12.369999999999948
72,3.16,12.520000000000095
73,4.52,19.309999999999974
74,11.29,7.530000000000001
75,6.32,5.079999999999956
76,2.935,14.309999999999974
77,2.935,4.230000000000018
78,14,14.72999999999999
79,6.32,10.840000000000032
80,4.06,13.800000000000097
81,4.06,11.169999999999902
82,2.26,17.360000000000042
83,2.26,12.530000000000001
84,3.61,11.089999999999947
85,4.97,14.390000000000072
86,5.87,7.710000000000008
87,7.68,7.609999999999957
88,6.77,9.399999999999977
89,4.52,13.119999999999976
90,5.42,14.230000000000018
91,11.29,13.119999999999976
92,4.97,18.370000000000033
93,10.39,11.340000000000003
94,1.805,9.570000000000078
95,1.805,4.229999999999876
96,6.77,10.670000000000073
97,10.39,7.4500000000000455
