year,EK,SK
22,10.83,6.259999999999977
23,2.26,3.5600000000000165
24,2.26,5.420000000000016
25,5.87,6.259999999999977
26,3.16,2.3799999999999955
27,4.06,5.579999999999998
28,9.48,9.320000000000022
29,3.61,6.009999999999991
30,4.52,10.160000000000053
31,3.16,7.109999999999985
32,4.97,7.449999999999974
33,24.83,7.03000000000003
34,4.52,7.279999999999944
35,8.13,16.600000000000037
36,5.87,15.409999999999968
37,5.87,5.760000000000005
38,6.32,7.4500000000000455
39,3.16,13.03999999999995
40,3.16,10.920000000000059
41,2.71,17.449999999999974
42,8.58,9.55999999999996
43,2.71,12.450000000000045
44,3.16,6.4399999999999835
45,8.129999999999999,6.600000000000037
46,2.71,8.889999999999958
47,3.16,10.249999999999986
48,10.84,5.080000000000027
49,17.61,5.419999999999945
50,2.71,10.500000000000114
51,4.06,11.679999999999922
52,2.71,7.960000000000065
53,21.67,3.469999999999942
54,6.32,5.420000000000016
55,7.68,7.109999999999985
56,9.03,4.920000000000044
57,3.61,8.799999999999955
58,3.16,13.889999999999958
59,1.805,11.340000000000003
60,1.805,13.8900000000001
61,4.52,12.789999999999964
62,2.71,19.129999999999967
63,1.58,10.760000000000076
64,1.58,9.479999999999933
65,2.03,5.670000000000073
66,2.03,7.119999999999891
67,2.26,7.6200000000000045
68,2.26,13.04000000000002
69,2.26,4.1500000000000625
70,2.71,7.109999999999985
71,3.16,12.69999999999996
72,3.16,12.190000000000083
73,4.52,18.72
74,11.29,13.199999999999932
75,6.32,13.889999999999958
76,2.935,4.070000000000107
77,2.935,14.21999999999997
78,14,12.18999999999994
79,6.32,12.69999999999996
80,4.06,11.180000000000092
81,4.06,16.940000000000026
82,2.26,12.530000000000001
83,2.26,11.340000000000003
84,3.61,14.399999999999977
85,4.97,8.130000000000024
86,5.87,16.089999999999947
87,7.68,13.709999999999951
88,6.77,9.230000000000018
89,4.52,4.5700000000000784
90,5.42,12.789999999999964
91,11.29,18.289999999999935
92,4.97,11.940000000000026
93,10.39,4.909999999999997
94,1.805,4.399999999999977
95,1.805,4.070000000000107
96,6.77,5.079999999999956
97,10.39,5.420000000000016
98,6.77,7.279999999999944
99,2.485,12.109999999999985
100,2.485,5.420000000000016
101,7.68,13.539999999999992
102,5.87,5.760000000000076
103,14.45,3.3899999999999864
104,7.68,2.710000000000008
105,3.16,6.599999999999966
106,20.77,11.859999999999928
107,6.32,4.909999999999997
108,4.06,9.310000000000116
109,4.06,6.269999999999953
110,4.97,7.279999999999944
111,2.71,7.6200000000000045
112,7.68,10.500000000000114
113,7.22,5.589999999999975
114,2.935,10.750000000000028
115,2.935,12.699999999999818
116,3.16,11.440000000000055
117,4.06,11.170000000000186
118,7.22,6.779999999999973
119,6.77,6.939999999999884
120,2.71,3.8900000000001
121,4.52,7.789999999999964
122,11.74,17.450000000000045
123,6.32,11.769999999999925
124,7.22,8.300000000000125
125,3.61,13.459999999999752
126,4.97,11.77000000000021
127,7.22,11.009999999999991
128,4.06,11.929999999999836
129,6.32,5.759999999999934
130,14.45,5.170000000000243
131,4.74,7.959999999999923
132,4.74,13.53999999999985
133,10.84,14.480000000000075
134,6.32,3.5599999999999454
135,6.32,6.940000000000168
136,11.29,9.31999999999988
137,8.13,4.399999999999977
138,5.87,4.74000000000018
