year,EK,SK
22,10.83,5.9199999999999875
23,2.26,9.320000000000022
24,2.26,6.089999999999947
25,5.87,10.160000000000053
26,3.16,6.779999999999973
27,4.06,1.8599999999999994
28,9.48,5.080000000000027
29,3.61,3.9000000000000057
30,4.52,4.3199999999999505
31,3.16,7.6200000000000045
32,4.97,10.330000000000013
33,24.83,5.080000000000027
34,4.52,8.129999999999953
35,8.13,8.290000000000006
36,5.87,2.0400000000000063
37,5.87,3.3800000000000097
38,6.32,7.370000000000019
39,3.16,12.190000000000012
40,3.16,11.68999999999997
41,2.71,12.359999999999971
42,8.58,5.250000000000057
43,2.71,9.139999999999944
44,3.16,12.870000000000061
45,8.129999999999999,6.099999999999994
46,2.71,6.939999999999955
47,3.16,8.640000000000043
48,10.84,10.249999999999986
49,17.61,4.570000000000007
50,2.71,5.759999999999934
51,4.06,10.160000000000053
52,2.71,12.18999999999994
53,21.67,7.960000000000065
54,6.32,3.7300000000000466
55,7.68,4.909999999999997
56,9.03,7.109999999999985
57,3.61,4.909999999999997
58,3.16,9.14999999999992
59,1.805,13.539999999999992
60,1.805,11.52000000000001
61,4.52,26.59000000000006
62,2.71,19.470000000000027
63,1.58,10.66999999999993
64,1.58,8.979999999999961
65,2.03,5.750000000000028
66,2.03,5.080000000000098
67,2.26,1.699999999999875
68,2.26,8.130000000000024
69,2.26,13.04000000000002
70,2.71,4.7400000000000375
71,3.16,5.930000000000035
72,3.16,13.039999999999878
73,4.52,12.020000000000124
74,11.29,18.969999999999914
75,6.32,8.290000000000077
76,2.935,4.909999999999997
77,2.935,13.979999999999961
78,14,4.909999999999997
79,6.32,14.21999999999997
80,4.06,11.180000000000092
81,4.06,13.039999999999878
82,2.26,11.350000000000051
83,2.26,17.27000000000004
84,3.61,12.019999999999982
85,4.97,6.269999999999953
86,5.87,2.1999999999999886
87,7.68,3.2200000000000273
88,6.77,14.21999999999997
89,4.52,7.960000000000065
90,5.42,6.949999999999932
91,11.29,9.310000000000116
92,4.97,13.039999999999878
93,10.39,9.990000000000094
94,1.805,4.399999999999977
95,1.805,12.710000000000008
96,6.77,10.829999999999984
97,10.39,7.289999999999992
98,6.77,12.360000000000042
99,2.485,13.459999999999894
100,2.485,10.61000000000007
101,7.68,7.909999999999968
102,5.87,10.949999999999989
103,14.45,5.97999999999999
104,7.68,12.980000000000018
105,3.16,11.749999999999972
106,20.77,18.880000000000052
107,6.32,4.969999999999999
108,4.06,15.349999999999966
109,4.06,14.279999999999973
110,4.97,11.290000000000049
111,2.71,5.480000000000018
112,7.68,10.840000000000032
113,7.22,12.750000000000057
114,2.935,11.599999999999966
115,2.935,17.160000000000082
116,3.16,11.069999999999993
117,4.06,7.5099999999997635
118,7.22,18.170000000000073
119,6.77,11.46000000000015
120,2.71,8.019999999999925
121,4.52,12.6400000000001
122,11.74,13.29999999999984
123,6.32,10.949999999999989
124,7.22,11.169999999999902
125,3.61,18.940000000000055
126,4.97,14.120000000000061
127,7.22,13.940000000000055
128,4.06,20.120000000000005
129,6.32,13.43999999999994
130,14.45,7.17000000000013
131,4.74,5.6399999999999295
132,4.74,6.099999999999852
133,10.84,10.75000000000017
134,6.32,20.379999999999825
135,6.32,5.760000000000218
136,11.29,4.849999999999852
137,8.13,15.529999999999973
138,5.87,5.7500000000001705
139,8.58,5.199999999999818
140,8.22,8.940000000000055
141,5.48,3.96000000000015
142,6.85,7.560000000000002
143,8.22,8.810000000000002
144,4.11,9.10999999999973
145,8.67,14.790000000000134
146,5.48,6.550000000000011
147,7.3,5.759999999999934
148,5.48,10.78000000000003
149,25.11,10.159999999999911
150,2.74,12.870000000000061
151,4.11,12.079999999999984
152,13.24,20.999999999999943
153,9.13,26.02000000000004
154,4.56,10.620000000000118
155,8.67,20.039999999999907
156,5.02,12.870000000000061
157,6.39,21.639999999999873
158,13.24,11.520000000000152
159,8.22,16.769999999999925
160,8.67,9.92999999999995
161,27.85,11.940000000000168
162,9.55,14.449999999999932
163,7.8,15.46999999999997
164,7.76,14.960000000000093
165,5.02,13.429999999999893
166,5.93,11.800000000000068
167,5.93,6.550000000000011
168,7.3,5.6399999999999295
169,5.93,2.71000000000015
170,7.3,4.739999999999895
171,5.93,5.420000000000016
172,5.02,6.519999999999868
173,1.83,11.520000000000152
174,4.56,6.769999999999925
175,3.65,12.079999999999984
176,4.56,8.240000000000123
177,5.48,7.57000000000005
178,5.48,5.6399999999999295
179,6.39,11.17999999999995
180,7.76,8.360000000000127
181,7.76,7.329999999999757
182,7.3,9.150000000000205
183,5.02,11.81999999999988
184,7.76,5.420000000000016
185,9.59,10.900000000000034
186,5.48,9.569999999999936
187,3.65,11.510000000000105
188,5.02,9.679999999999893
189,3.2,10.620000000000118
190,9.59,9.029999999999916
191,6.85,8.580000000000041
192,10.96,6.32000000000005
193,11.87,6.349999999999909
194,3.63,12.980000000000018
195,4.53,13.779999999999859
196,8.61,7.4500000000000455
197,5.44,5.420000000000016
198,5.89,4.970000000000141
199,13.6,9.819999999999993
200,4.99,8.75
201,5.89,21.899999999999977
202,5.44,5.0499999999999545
203,6.35,3.499999999999943
204,4.08,4.519999999999982
205,4.53,10.840000000000032
206,8.16,7.669999999999959
207,5.89,11.740000000000066
208,8.16,6.330000000000098
209,10.88,8.799999999999955
210,10.879999999999999,10.730000000000075
211,6.8,7.699999999999818
212,6.35,7.909999999999968
213,9.52,7.340000000000089
214,4.08,2.0300000000000296
215,7.71,11.260000000000048
216,10.43,4.350000000000023
217,4.99,13.319999999999936
