year,EK,SK
22,0.02,0.1590452586566578
23,0.02,0.15787243372908388
24,0.02,0.15751331424030213
25,0.02,0.15730062564875066
26,0.02,0.15563962500227296
27,0.02,0.15563962500227296
28,0.02,0.15866675222265403
29,0.02,0.15923012043914533
30,0.02,0.1575730150210488
31,0.02,0.1575730150210488
32,0.02,0.15965030458875631
33,0.02,0.15966847223299577
34,0.02,0.15731191353520133
35,0.02,0.15463225415338022
36,0.02,0.15438025117748555
37,0.02,0.15264906532717248
38,0.02,0.15181273406045234
39,0.02,0.15061911434980207
40,0.02,0.14817540010257976
41,0.02,0.146629857529893
42,0.02,0.14546060749447165
43,0.132,0.14705736243101056
44,0.121,0.14556688336559936
45,0.117,0.1438525209995485
46,0.124,0.14690841508811514
47,0.102,0.14295630792036623
48,0.123,0.14132609622138742
49,0.127,0.14167743407838554
50,0.134,0.14117008778284207
51,0.143,0.1401444610304454
52,0.123,0.13861656658607432
53,0.1,0.1398833612728433
54,0.115,0.13904291012329584
55,0.115,0.13968516438939976
56,0.203,0.14027548452489288
57,0.181,0.14015319851337815
58,0.083,0.14396521594425954
59,0.105,0.14296585925703575
60,0.086,0.1434329656006885
61,0.094,0.14315293039876334
62,0.08,0.1420283819794121
63,0.081,0.14006581316773015
64,0.087,0.14189142629912815
65,0.103,0.1389674904630129
66,0.104,0.140730666429048
67,0.093,0.140730666429048
68,0.099,0.1408156380113747
69,0.108,0.14689381112802255
70,0.103,0.14670729590234674
71,0.095,0.14648742346226654
72,0.108,0.14821415047387532
73,0.086,0.15189752874047527
74,0.1,0.15229185345629512
75,0.092,0.15502514821539298
76,0.102,0.15164509026694573
77,0.094,0.15015607130360292
78,0.079,0.15152848267393912
79,0.12,0.15527166957795516
80,0.122,0.15622815380545102
81,0.099,0.15273309561176104
82,0.112,0.15027955977945945
83,0.121,0.15246076702942032
84,0.108,0.1584353176634963
85,0.124,0.1578923797743376
86,0.133,0.15735641099094871
87,0.129,0.15783055676172822
88,0.117,0.1583363363070975
89,0.135,0.15616794547785826
90,0.105,0.15973118093621538
91,0.138,0.1610601171164935
92,0.122,0.1576672941840456
93,0.128,0.15974382511716875
94,0.119,0.1592417292035367
95,0.12,0.1585628718651709
96,0.117,0.15630479887094884
97,0.122,0.15679083986869466
98,0.12,0.15583781440020114
99,0.119,0.15536542454348712
100,0.121,0.1543741543761067
101,0.121,0.15489766276735703
102,0.123,0.15473304718930894
103,0.122,0.1535124970427656
104,0.108,0.1543741543761067
105,0.12,0.153765655412295
