year,EK,SK
22,0.02,0.1584656490289118
23,0.02,0.1590452586566578
24,0.02,0.15787243372908388
25,0.02,0.1566843009364437
26,0.02,0.15730062564875066
27,0.02,0.15730062564875066
28,0.02,0.15563962500227296
29,0.02,0.15563962500227296
30,0.02,0.15923012043914533
31,0.02,0.15923012043914533
32,0.02,0.1575730150210488
33,0.02,0.1575730150210488
34,0.02,0.1596070653693027
35,0.02,0.15726923884821334
36,0.02,0.15463225415338022
37,0.02,0.15264906532717248
38,0.02,0.15181273406045234
39,0.02,0.15189674727730224
40,0.02,0.15085956418334406
41,0.02,0.15061911434980207
42,0.02,0.15121753551457318
43,0.132,0.1489222983427126
44,0.121,0.1478948835039559
45,0.117,0.14525430611628634
46,0.124,0.14546060749447165
47,0.102,0.1451916091523479
48,0.123,0.14556688336559936
49,0.127,0.1438525209995485
50,0.134,0.14714092908320245
51,0.143,0.14369006554361452
52,0.123,0.14078424445371282
53,0.1,0.1416804984774445
54,0.115,0.14117008778284207
55,0.115,0.1401444610304454
56,0.203,0.13861656658607432
57,0.181,0.1398833612728433
58,0.083,0.13904291012329584
59,0.105,0.1398980954622643
60,0.086,0.14027548452489288
61,0.094,0.1398885700162422
62,0.08,0.1436106329512868
63,0.081,0.14296585925703575
64,0.087,0.1434329656006885
65,0.103,0.1421865360319495
66,0.104,0.1438512651181806
67,0.093,0.14310790737393642
68,0.099,0.1420283819794121
69,0.108,0.14006581316773015
70,0.103,0.14119212619350227
71,0.095,0.14146360030545604
72,0.108,0.1389674904630129
73,0.086,0.140730666429048
74,0.1,0.140730666429048
75,0.092,0.1408156380113747
76,0.102,0.14689381112802255
77,0.094,0.14670729590234674
78,0.079,0.1467395153274205
79,0.12,0.14821415047387532
80,0.122,0.15189752874047527
81,0.099,0.15229185345629512
82,0.112,0.15502514821539298
83,0.121,0.15164509026694573
84,0.108,0.15015607130360292
85,0.124,0.15164686878964218
86,0.133,0.15527166957795516
87,0.129,0.15622815380545102
88,0.117,0.15429848670669324
89,0.135,0.15027955977945945
90,0.105,0.15164580240064196
91,0.138,0.1533802156226186
92,0.122,0.1584353176634963
93,0.128,0.1578923797743376
94,0.119,0.15821081544498153
95,0.12,0.15783055676172822
96,0.117,0.1583363363070975
97,0.122,0.15669764258660862
98,0.12,0.15973118093621538
99,0.119,0.16330268517999139
100,0.121,0.1610601171164935
101,0.121,0.15711149332816823
102,0.123,0.15974382511716875
103,0.122,0.1592417292035367
104,0.108,0.1585628718651709
105,0.12,0.15630479887094884
106,0.106,0.15618621146907055
107,0.12,0.15583781440020114
108,0.12,0.15549551613895554
109,0.117,0.15583781440020114
110,0.103,0.15450041646789417
111,0.104,0.15485318912030976
112,0.103,0.15536542454348712
113,0.115,0.15472704586170724
114,0.121,0.1543741543761067
115,0.111,0.15489766276735703
116,0.116,0.15489766276735703
117,0.113,0.1535124970427656
118,0.121,0.1543741543761067
119,0.116,0.15295702407691156
120,0.124,0.153765655412295
121,0.112,0.153765655412295
122,0.1,0.15444513776578095
123,0.102,0.16029237586687684
124,0.066,0.16029237586687684
125,0.051,0.16029237586687684
126,0.055,0.16198590573327348
127,0.045,0.16696718606204275
128,0.062,0.16396131231395827
129,0.044,0.16216893537922525
130,0.057,0.1636502243044525
131,0.054,0.1656324496155601
132,0.051,0.16548121165676444
133,0.043,0.16202267698864628
134,0.061,0.16202267698864628
135,0.048,0.1622920500842915
136,0.046,0.16055927096280279
137,0.054,0.16168943809001665
138,0.055,0.1609706936220743
139,0.051,0.1641057551834221
140,0.054,0.1674651502664934
141,0.052,0.16819495746614052
142,0.051,0.1674556507907862
143,0.051,0.1690074154838515
144,0.043,0.17128198118598253
145,0.05,0.17336795733906787
146,0.043,0.17499522236291637
147,0.044,0.17499219029068475
148,0.048,0.17587343015838178
149,0.051,0.17724373883107455
150,0.053,0.17634145225882816
151,0.045,0.17305343076718688
152,0.048,0.17097595915134067
153,0.049,0.17301260015868122
154,0.047,0.17150071193541006
155,0.056,0.16883662883799133
156,0.044,0.1673662606201671
157,0.052,0.17045649114742706
158,0.054,0.16616923958017937
159,0.044,0.16616923958017937
160,0.056,0.16395875706112742
161,0.052,0.16620236381626807
162,0.049,0.16824012529507526
163,0.054,0.16811684842404417
164,0.054,0.16615518870272378
165,0.045,0.16541423444084044
166,0.136,0.16541423444084044
167,0.189,0.16615784281411775
168,0.184,0.16958810694196935
169,0.152,0.1681217436112681
170,0.167,0.16754912484721085
171,0.151,0.16737787562183337
172,0.168,0.1662107953851432
173,0.147,0.17046545712309427
174,0.16,0.16917509799212688
175,0.158,0.16648686649011202
176,0.175,0.16301316730655338
177,0.143,0.16301316730655338
178,0.151,0.16301316730655338
179,0.062,0.16236528342219889
180,0.055,0.1670319584405828
181,0.056,0.16649706039211282
182,0.054,0.16135743085757767
183,0.047,0.16125731094849033
184,0.06,0.15977890939587044
185,0.055,0.1613003550696046
186,0.058,0.16365361935089928
187,0.063,0.1621029058645405
188,0.05,0.1571108306669759
189,0.051,0.16004258505512467
190,0.049,0.16156050103829883
191,0.051,0.1599383577205636
192,0.063,0.1626961223763464
193,0.054,0.16115082600200167
194,0.067,0.1624365256329595
195,0.041,0.1625449926509988
196,0.062,0.16630936040936126
197,0.05,0.16527290850359158
198,0.055,0.16613011613138437
199,0.059,0.1676172006716667
200,0.045,0.16576946443177318
201,0.052,0.166325147697313
202,0.054,0.16493406464384455
203,0.052,0.16425952881353462
204,0.051,0.1622044944787583
205,0.061,0.16022260895442192
206,0.067,0.16063966691850087
207,0.048,0.15895049469449207
208,0.063,0.15765867088602095
209,0.042,0.1608984790159014
210,0.042,0.15610020344730868
211,0.062,0.15451250463083432
212,0.065,0.15249292484606233
213,0.061,0.1505660937602075
214,0.055,0.1512652363774766
215,0.066,0.1516560740559028
216,0.06,0.15237841122145904
217,0.046,0.15169734420948056
218,0.072,0.14856965156832508
219,0.069,0.1487986298833174
220,0.053,0.14912593637153237
221,0.072,0.14650507090481518
222,0.069,0.14532107509670533
223,0.083,0.14410979619892722
224,0.063,0.14547495263058463
225,0.067,0.1451797842651299
226,0.076,0.1426991646721447
227,0.054,0.1421888642426032
228,0.08,0.1418021064929376
229,0.068,0.13973178269127184
230,0.079,0.1388396164558896
231,0.071,0.14040908464763246
232,0.063,0.14088997795740205
233,0.064,0.14009301177464223
234,0.059,0.1386915894473044
235,0.064,0.13934059992226275
236,0.069,0.14126411481509482
237,0.077,0.14109278980609175
238,0.047,0.13948120242149728
239,0.057,0.14001717357621435
240,0.07,0.1398066775177925
241,0.065,0.14103743002779853
242,0.06,0.14135995555937117
243,0.06,0.1450263648883123
244,0.065,0.14490563998375394
245,0.074,0.14561122020120132
246,0.071,0.14304884805918397
247,0.071,0.14380983395163155
248,0.071,0.1429537140328194
249,0.066,0.14095069352331807
250,0.056,0.13966594779133398
251,0.079,0.13561137498276973
252,0.074,0.1328134300348344
253,0.067,0.1318648517341456
254,0.067,0.13156345105710265
255,0.077,0.13170110839096633
256,0.058,0.1314881428880766
257,0.054,0.13151944423534281
258,0.087,0.12983887186712154
259,0.063,0.12865269176083868
260,0.062,0.1272385505088625
261,0.067,0.12853848058503564
262,0.072,0.12804930228607683
263,0.064,0.12811948549401536
264,0.061,0.12803888922401893
265,0.048,0.1281740497293963
266,0.062,0.12804065267264655
267,0.05,0.12709859515774014
268,0.066,0.12660028786513333
269,0.06,0.12818176210997037
270,0.076,0.12818176210997037
271,0.069,0.12447335529341358
272,0.064,0.12571310334106992
273,0.061,0.12498425990046018
274,0.069,0.12349410707987564
275,0.066,0.12529433856788408
276,0.071,0.12199433369222124
277,0.081,0.12308785029896019
278,0.073,0.12339054681594121
279,0.083,0.12259781425259857
280,0.07,0.12101452354598102
281,0.065,0.1192170871804137
282,0.063,0.1179679363863822
283,0.053,0.11758393474704396
284,0.07,0.11724115816368426
285,0.07,0.11728956058457561
286,0.086,0.11633420714298891
287,0.087,0.11630147553212593
288,0.089,0.11495436706294809
289,0.086,0.1168225310392477
