year,EK,SK
22,10.83,5.159999999999982
23,2.26,3.049999999999997
24,2.26,5.080000000000027
25,5.87,9.480000000000004
26,3.16,5.539999999999949
27,4.06,7.079999999999984
28,9.48,7.540000000000049
29,3.61,9.480000000000004
30,4.52,6.209999999999951
31,3.16,10.020000000000024
32,4.97,7.000000000000028
33,24.83,7.339999999999947
34,4.52,7.340000000000018
35,8.13,7.650000000000006
36,5.87,15.690000000000026
37,5.87,21.78999999999995
38,6.32,7.560000000000002
39,3.16,12.310000000000016
40,3.16,11.709999999999994
41,2.71,17.27000000000004
42,8.58,9.48999999999998
43,2.71,12.280000000000015
44,3.16,6.539999999999964
45,8.129999999999999,7.000000000000028
46,2.71,8.130000000000024
47,3.16,10.46999999999997
48,10.84,4.969999999999999
49,17.61,5.530000000000044
50,2.71,9.939999999999998
51,4.06,12.18999999999994
52,2.71,8.329999999999984
53,21.67,8.35000000000008
54,6.32,11.739999999999924
55,7.68,9.230000000000018
56,9.03,13.780000000000001
57,3.61,11.850000000000023
58,3.16,26.530000000000058
59,1.805,19.38999999999993
60,1.805,10.390000000000015
61,4.52,9.369999999999976
62,2.71,12.279999999999944
63,1.58,8.01000000000002
64,1.58,13.179999999999978
65,2.03,10.390000000000015
66,2.03,13.320000000000078
67,2.26,12.199999999999989
68,2.26,19.410000000000025
69,2.26,12.729999999999961
70,2.71,13.889999999999958
71,3.16,19.170000000000016
72,3.16,10.829999999999984
73,4.52,13.440000000000083
74,11.29,10.83999999999989
75,6.32,17.47
76,2.935,12.30000000000004
77,2.935,11.290000000000049
78,14,14.309999999999974
79,6.32,7.789999999999964
80,4.06,7.000000000000028
81,4.06,9.26000000000002
82,2.26,13.859999999999957
83,2.26,13.770000000000095
84,3.61,12.759999999999962
85,4.97,18.370000000000033
86,5.87,11.969999999999885
87,7.68,13.410000000000082
88,6.77,10.499999999999972
89,4.52,7.109999999999985
90,5.42,12.420000000000044
91,11.29,5.390000000000015
92,4.97,13.549999999999898
93,10.39,11.740000000000066
94,1.805,24.129999999999967
95,1.805,14.650000000000034
96,6.77,14.449999999999932
97,10.39,11.070000000000135
98,6.77,5.409999999999968
99,2.485,11.069999999999993
100,2.485,12.6400000000001
101,7.68,11.829999999999927
102,5.87,17.390000000000043
103,14.45,10.809999999999889
104,7.68,7.669999999999959
105,3.16,37.120000000000175
106,20.77,12.980000000000018
107,6.32,13.099999999999739
108,4.06,11.370000000000005
109,4.06,10.949999999999989
110,4.97,18.970000000000198
111,2.71,13.659999999999854
112,7.68,14.759999999999991
113,7.22,20.180000000000007
114,2.935,12.990000000000066
115,2.935,18.50999999999999
116,3.16,10.949999999999989
117,4.06,20.180000000000007
118,7.22,10.620000000000118
119,6.77,26.389999999999816
120,2.71,9.0300000000002
121,4.52,4.2900000000000205
122,11.74,7.680000000000007
123,6.32,8.459999999999752
124,7.22,23.910000000000196
125,3.61,6.769999999999925
126,4.97,5.649999999999977
127,7.22,10.949999999999989
128,4.06,10.250000000000057
129,6.32,13.089999999999975
130,14.45,11.939999999999884
131,4.74,20.889999999999986
132,4.74,25.82000000000022
133,10.84,10.949999999999989
134,6.32,19.849999999999852
135,6.32,13.660000000000139
136,11.29,20.73999999999984
137,8.13,11.520000000000152
138,5.87,16.709999999999923
139,8.58,9.92999999999995
140,8.22,12.420000000000186
141,5.48,14.07999999999987
142,6.85,15.46999999999997
