year,EK,SK
22,10.83,2.8199999999999648
23,2.26,5.420000000000016
24,2.26,6.859999999999999
25,5.87,7.680000000000007
26,3.16,9.369999999999976
27,4.06,6.440000000000055
28,9.48,10.26999999999994
29,3.61,6.2700000000000244
30,4.52,2.1399999999999864
31,3.16,5.1899999999999835
32,4.97,7.790000000000035
33,24.83,7.790000000000035
34,4.52,15.359999999999943
35,8.13,7.790000000000035
36,5.87,8.350000000000009
37,5.87,5.649999999999977
38,6.32,7.340000000000018
39,3.16,12.359999999999971
40,3.16,11.170000000000044
41,2.71,12.789999999999964
42,8.58,5.050000000000026
43,2.71,9.369999999999976
44,3.16,12.539999999999978
45,8.129999999999999,6.430000000000007
46,2.71,6.660000000000039
47,3.16,8.470000000000013
48,10.84,10.329999999999941
49,17.61,4.969999999999999
50,2.71,5.640000000000072
51,4.06,10.279999999999916
52,2.71,11.850000000000023
53,21.67,8.35000000000008
54,6.32,3.7299999999999045
55,7.68,4.849999999999994
56,9.03,7.120000000000033
57,3.61,4.629999999999939
58,3.16,9.140000000000015
59,1.805,13.610000000000042
60,1.805,11.740000000000066
61,4.52,13.20999999999998
62,2.71,13.539999999999992
63,1.58,8.329999999999984
64,1.58,11.089999999999947
65,2.03,10.730000000000075
66,2.03,8.999999999999915
67,2.26,5.530000000000115
68,2.26,6.8899999999999295
69,2.26,8.130000000000024
70,2.71,12.980000000000018
71,3.16,4.1799999999999216
72,3.16,6.039999999999992
73,4.52,13.210000000000122
74,11.29,12.18999999999994
75,6.32,19.080000000000013
76,2.935,13.100000000000023
77,2.935,14.279999999999973
78,14,4.519999999999982
79,6.32,13.880000000000052
80,4.06,11.629999999999967
81,4.06,12.980000000000018
82,2.26,11.069999999999993
83,2.26,17.379999999999995
84,3.61,12.309999999999945
85,4.97,11.350000000000051
86,5.87,14.329999999999927
87,7.68,8.130000000000024
88,6.77,6.779999999999973
89,4.52,5.280000000000058
90,5.42,4.09000000000006
91,11.29,13.429999999999893
92,4.97,10.020000000000095
93,10.39,3.6999999999999034
94,1.805,12.980000000000018
95,1.805,3.160000000000025
96,6.77,8.020000000000067
97,10.39,6.999999999999886
98,6.77,7.109999999999985
99,2.485,4.860000000000042
100,2.485,5.079999999999956
101,7.68,4.400000000000119
102,5.87,3.94999999999996
103,14.45,5.529999999999973
104,7.68,5.19999999999996
105,3.16,7.340000000000089
106,20.77,11.79000000000002
107,6.32,5.869999999999891
108,4.06,12.990000000000066
109,4.06,5.870000000000033
110,4.97,3.499999999999943
111,2.71,2.8199999999999648
112,7.68,5.870000000000033
113,7.22,12.870000000000061
114,2.935,4.8599999999999
115,2.935,9.250000000000114
116,3.16,5.879999999999939
117,4.06,7.420000000000044
118,7.22,7.079999999999984
119,6.77,10.840000000000032
120,2.71,5.529999999999973
121,4.52,11.17999999999995
122,11.74,12.639999999999958
123,6.32,9.45999999999998
124,7.22,2.6200000000000045
125,3.61,10.250000000000057
126,4.97,6.920000000000073
127,7.22,7.079999999999984
128,4.06,3.470000000000084
129,6.32,5.89999999999975
130,14.45,1.780000000000257
131,4.74,18.05999999999983
132,4.74,11.520000000000152
133,10.84,8.009999999999877
134,6.32,12.870000000000061
135,6.32,12.870000000000061
136,11.29,11.129999999999995
137,8.13,11.169999999999902
138,5.87,6.550000000000011
139,8.58,4.8599999999999
140,8.22,7.669999999999959
141,5.48,13.660000000000139
142,6.85,14.429999999999836
143,8.22,4.310000000000116
144,4.11,7.090000000000032
145,8.67,8.919999999999959
146,5.48,9.140000000000157
147,7.3,4.1799999999997794
148,5.48,6.770000000000209
149,25.11,5.420000000000016
150,2.74,6.779999999999973
151,4.11,10.669999999999789
152,13.24,8.120000000000118
153,9.13,5.5400000000000205
154,4.56,6.539999999999964
155,8.67,5.310000000000059
156,5.02,5.310000000000059
157,6.39,15.79999999999984
158,13.24,5.080000000000098
159,8.22,5.420000000000016
160,8.67,8.919999999999959
161,27.85,4.120000000000061
162,9.55,7.399999999999807
163,7.8,8.75
164,7.76,9.819999999999993
165,5.02,13.8900000000001
166,5.93,6.990000000000123
167,5.93,6.099999999999852
168,7.3,10.500000000000114
169,5.93,10.269999999999868
170,7.3,12.88000000000011
171,5.93,11.79000000000002
172,5.02,7.4500000000000455
173,1.83,13.999999999999773
174,4.56,18.629999999999995
175,3.65,6.890000000000214
176,4.56,11.059999999999945
177,5.48,7.169999999999845
178,5.48,5.649999999999977
179,6.39,7.0000000000001705
180,7.76,8.689999999999998
181,7.76,3.7299999999999045
182,7.3,21.450000000000102
183,5.02,12.299999999999898
184,7.76,6.779999999999973
185,9.59,5.080000000000098
186,5.48,4.849999999999852
187,3.65,6.32000000000005
188,5.02,3.6199999999999477
189,3.2,7.960000000000207
190,9.59,3.580000000000041
191,6.85,2.150000000000034
192,10.96,9.729999999999848
193,11.87,2.4600000000000932
194,3.63,10.859999999999843
195,4.53,4.830000000000041
196,8.61,10.420000000000016
197,5.44,4.939999999999998
198,5.89,8.600000000000136
199,13.6,4.939999999999998
200,4.99,9.45999999999998
201,5.89,2.279999999999802
202,5.44,6.189999999999998
203,6.35,4.510000000000218
204,4.08,1.670000000000016
205,4.53,2.709999999999866
206,8.16,4.629999999999939
207,5.89,4.960000000000093
208,8.16,6.8899999999999295
209,10.88,11.400000000000148
210,10.879999999999999,6.779999999999973
211,6.8,11.740000000000066
212,6.35,8.349999999999795
213,9.52,8.130000000000166
214,4.08,5.18999999999977
215,7.71,7.199999999999989
216,10.43,3.470000000000084
217,4.99,8.700000000000045
218,8.16,7.560000000000002
219,5.44,8.580000000000041
220,6.8,12.18999999999994
221,4.99,5.420000000000016
222,4.99,4.519999999999982
223,13.6,5.759999999999934
224,4.99,9.819999999999993
225,5.44,8.329999999999984
226,6.35,3.860000000000241
227,5.89,5.389999999999873
228,4.99,3.8100000000000023
229,5.44,10.620000000000118
230,7.25,9.139999999999873
231,8.16,8.919999999999959
232,4.53,6.440000000000055
233,6.35,6.32000000000005
234,5.44,12.639999999999816
235,9.52,8.780000000000143
236,9.52,5
237,7.25,7.669999999999959
238,4.08,5.1400000000001
239,6.35,5.310000000000059
240,4.99,3.9799999999999613
241,3.17,5.0499999999999545
242,4.08,8.149999999999977
243,4.53,1.2199999999998568
244,11.78,18.060000000000116
245,4.53,4.180000000000064
246,7.71,4.519999999999982
247,6.8,3.3799999999999386
248,5.89,5.080000000000098
249,6.8,11.17999999999995
250,5.89,7.340000000000089
251,4.99,11.569999999999823
252,4.53,6.32000000000005
253,4.08,7.17000000000013
254,7.25,1.7499999999998295
255,9.97,8.700000000000045
256,5.665,1.910000000000025
257,5.665,7.789999999999964
258,6.8,8.019999999999925
259,7.71,8.130000000000166
260,5.89,1.0200000000000387
261,11.78,3.1000000000000227
262,8.16,4.1799999999997794
263,6.35,4.230000000000018
264,7.25,4.230000000000018
265,11.78,13.20999999999998
266,12.69,3.7300000000001887
267,4.99,2.709999999999866
268,4.99,7.110000000000127
269,7.25,6.209999999999809
270,6.8,14.900000000000091
271,2.945,6.779999999999973
272,2.945,4.629999999999939
273,3.4,6.430000000000007
274,3.4,9.0300000000002
275,9.97,6.3299999999998136
276,6.345,4.230000000000018
277,6.345,5.980000000000132
278,2.945,2.9899999999997817
279,2.945,4.010000000000105
280,16.545,8.360000000000127
281,16.545,10.609999999999786
282,4.99,2.71000000000015
283,4.99,2.9300000000000637
284,3.63,7.3399999999998045
285,4.53,4.74000000000018
286,6.35,5.420000000000016
287,4.53,7.909999999999968
288,5.44,4.959999999999809
289,4.53,7.120000000000175
290,4.99,5.589999999999975
291,2.72,5.300000000000011
292,5.89,25.970000000000084
293,6.35,8.349999999999795
294,6.35,4.180000000000064
295,7.25,11.739999999999782
296,5.89,7.4500000000000455
297,8.61,2.0400000000000773
298,7.71,3.9500000000003865
299,4.53,5.699999999999932
300,5.89,2.589999999999577
301,2.495,3.900000000000432
302,2.495,6.829999999999927
303,4.08,5.639999999999645
304,4.99,3.96000000000015
305,8.16,8.349999999999795
306,16.77,2.1500000000003183
307,9.07,3.720000000000141
308,5.89,4.180000000000064
309,4.53,5.309999999999491
310,5.44,4.850000000000136
311,11.78,9.600000000000364
312,9.07,4.289999999999736
