year,EK,SK
22,10.83,6.600000000000037
23,2.26,3.9000000000000057
24,2.26,2.7899999999999636
25,5.87,3.049999999999997
26,3.16,7.370000000000019
27,4.06,3.2199999999999562
28,9.48,3.8100000000000023
29,3.61,8.800000000000026
30,4.52,4.660000000000011
31,3.16,3.8100000000000023
32,4.97,7.959999999999994
33,24.83,8.969999999999985
34,4.52,6.950000000000003
35,8.13,7.86999999999999
36,5.87,8.300000000000054
37,5.87,3.8999999999999346
38,6.32,4.130000000000038
39,3.16,11.879999999999953
40,3.16,11.770000000000067
41,2.71,17.269999999999968
42,8.58,9.230000000000018
43,2.71,12.959999999999994
44,3.16,6.259999999999977
45,8.129999999999999,7.03000000000003
46,2.71,8.299999999999983
47,3.16,10.159999999999982
48,10.84,5.249999999999986
49,17.61,5.760000000000076
50,2.71,10.069999999999908
51,4.06,12.03000000000003
52,2.71,8.20999999999998
53,21.67,3.7300000000000466
54,6.32,5.160000000000053
55,7.68,6.349999999999909
56,9.03,5.250000000000057
57,3.61,8.810000000000002
58,3.16,13.709999999999951
59,1.805,11.440000000000055
60,1.805,26.839999999999975
61,4.52,19.639999999999986
62,2.71,10.66999999999993
63,1.58,9.310000000000116
64,1.58,5.169999999999959
65,2.03,7.109999999999985
66,2.03,8.050000000000068
67,2.26,12.609999999999957
68,2.26,4.410000000000025
69,2.26,6.009999999999991
70,2.71,13.119999999999976
71,3.16,12.03000000000003
72,3.16,19.299999999999926
73,4.52,7.37000000000009
74,11.29,5.669999999999931
75,6.32,14.230000000000018
76,2.935,18.79000000000005
77,2.935,11.430000000000007
78,14,12.789999999999964
79,6.32,11.17999999999995
80,4.06,18.029999999999973
81,4.06,11.690000000000111
82,2.26,11.599999999999966
83,2.26,14.21999999999997
84,3.61,8.389999999999986
85,4.97,6.430000000000007
86,5.87,9.48999999999998
87,7.68,13.539999999999992
88,6.77,9.320000000000022
89,4.52,4.5700000000000784
90,5.42,12.530000000000001
91,11.29,3.639999999999901
92,4.97,14.740000000000038
93,10.39,12.439999999999998
94,1.805,13.20999999999998
95,1.805,10.330000000000013
96,6.77,7.109999999999985
97,10.39,11.86000000000007
98,6.77,5.669999999999931
99,2.485,13.629999999999995
100,2.485,11.68999999999997
101,7.68,18.800000000000097
102,5.87,5.079999999999956
103,14.45,14.899999999999949
104,7.68,14.480000000000075
105,3.16,11.089999999999947
106,20.77,5.670000000000073
107,6.32,10.759999999999934
108,4.06,12.609999999999957
109,4.06,12.280000000000086
110,4.97,16.850000000000023
111,2.71,11.099999999999852
112,7.68,7.790000000000248
113,7.22,9.139999999999873
114,2.935,28.11000000000007
115,2.935,12.529999999999859
116,3.16,12.870000000000061
117,4.06,11.430000000000007
118,7.22,11.519999999999868
119,6.77,19.140000000000157
120,2.71,13.969999999999914
121,4.52,13.970000000000198
122,11.74,20.239999999999725
123,6.32,12.870000000000061
124,7.22,19.05000000000001
