depth (cm),age (yr BP) 2.5%,age (yr BP) 50%,age (yr BP) 97.5%
596,961.0453074433677,996.0453074433665,1033.0453074433665
597,962.9951456310708,997.9951456310698,1034.995145631069
598,963.6052152819899,998.6052152819896,1035.6052152819893
599,964.26260346125,999.2626034612497,1036.2626034612495
600,965.0392645290045,1000.0396825396841,1037.0396825396833
601,967.3911444141706,1002.4059945504113,1039.8119891008207
602,970.5794392523404,1005.5794392523404,1043.3529411764712
603,973.6593886462899,1008.6593886462899,1045.6604988668416
604,975.7729257641947,1010.772925764195,1048.5515283842844
605,977.9563318777318,1012.9563318777316,1050.9563318777298
606,980.853174603177,1015.8531746031772,1053.555848717324
607,983.4174449829345,1018.4213973799157,1056.4286299126659
608,985.5721962616906,1021.2897196261727,1059.2969626168288
609,987.6492358078608,1022.6742358078615,1060.6760190668265
610,989.6308817471131,1024.6681222707452,1062.6848253275155
611,990.1506550218377,1026.1506550218369,1064.1756550218386
612,991.7843388960227,1027.7843388960223,1065.809338896023
613,994.5175749318863,1029.7683923705758,1067.7933923705775
614,996.1067961165089,1032.1067961165068,1071.0495039640502
615,998.2327272727297,1034.232727272729,1072.4823078219565
616,1000.1771620487,1036.1771620486995,1074.1815910999169
617,1001.0485436893244,1037.0485436893237,1075.0735436893233
618,1003.0665901262936,1039.0665901262928,1078.066590126292
619,1004.3710317460351,1040.3710317460332,1079.3710317460339
620,1007.7572815534032,1042.8786407767013,1081.9036407767023
621,1009.5327102803757,1044.5327102803758,1084.077102803746
622,1011.3983066322405,1047.0708446866506,1087.0708446866522
623,1013.3369713506158,1049.3369713506147,1089.3369713506156
624,1015.2672727272752,1051.267272727274,1091.2672727272752
625,1017.6289222373837,1053.2647903503748,1093.6289222373841
626,1019.1902832074452,1055.5616224648993,1095.5616224648995
627,1021.0067738231934,1057.074940671806,1097.5225028702657
628,1022.0954036091819,1057.2670612169413,1098.151170978448
629,1022.3055320719774,1057.6935626102295,1098.3713646581114
630,1022.515660534773,1058.1344797178133,1098.5915583377753
631,1022.7257889975683,1058.575396825397,1098.811752017439
632,1022.9437921388219,1059.0969432314425,1099.1815254058731
633,1023.8948689956338,1060.8820960698697,1101.7641921397394
634,1026.3361301653727,1063.3520249221206,1103.72718281037
635,1027.635767374637,1065.4606060606068,1105.4606060606075
636,1029.3056768558968,1067.169253658884,1107.6113537117924
637,1030.2637824076185,1067.5823547733125,1108.2720767906044
638,1030.9918000000011,1067.9954558877416,1108.9920799650818
639,1033.8818181818212,1070.8818181818217,1111.8818181818208
640,1036.852459016402,1074.4835514533747,1114.877459016406
641,1039.1991424116447,1076.4033264033285,1117.4416104288007
642,1039.727196018054,1077.5514553014573,1118.2661642411665
643,1040.3683492496612,1078.6727299013971,1119.393349249661
644,1041.1447049312858,1079.2894098625713,1120.1697049312857
645,1041.4141740770685,1079.828348154137,1120.4391740770684
646,1041.6836432228515,1080.3672864457026,1120.7086432228514
647,1041.9531123686343,1080.7797619047622,1120.978112368634
648,1043.0036363636425,1081.0054545454627,1123.0022197300505
649,1046.8072727272775,1085.145730147719,1125.8322727272787
650,1051.1060043668178,1089.196506550225,1131.131004366818
651,1056.6736899563357,1094.6986899563383,1136.6986899563371
652,1061.854644808746,1100.584699453561,1142.5846994535586
653,1065.7923497267836,1104.7923497267836,1145.7923497267839
654,1069.404906542059,1108.4299065420607,1150.4299065420541
655,1072.6358641317815,1111.9782016348813,1153.9782016348786
656,1076.3992030523598,1115.7402912621394,1157.740291262139
657,1077.927376459925,1117.8923556942298,1159.8923556942298
658,1080.3015873015906,1120.3015873015888,1162.3015873015904
659,1082.7811566097662,1122.498446594424,1164.6135371179068
660,1085.7098283931398,1125.0929116437392,1167.713455538226
661,1089.130909090913,1128.1309090909149,1171.141772727278
662,1091.9345454545494,1130.9345454545512,1173.9345454545503
663,1094.902288650119,1133.9264305177153,1177.4249789447626
664,1096.3542095916118,1136.0240174672524,1180.0240174672497
665,1098.172727272728,1138.1727272727303,1181.435017956085
666,1100.600650923404,1140.7012526931155,1184.6103542234366
667,1102.6209606986909,1142.6288209607037,1186.6288209607028
668,1104.0968622100975,1145.0968622100977,1189.0968622100975
669,1105.4611186903155,1146.4611186903162,1190.4611186903155
670,1106.4890864995969,1147.4890864995973,1191.4890864995969
671,1107.8877188745698,1149.1073006317065,1192.8932038834982
672,1108.3497797202801,1150.2027272727287,1194.2027272727285
673,1109.3831775700974,1151.3831775700976,1195.3831775700974
674,1111.4815227703991,1153.5000000000027,1197.5000000000025
675,1112.7056971167744,1155.5241809672411,1199.5491809672412
676,1114.8165938864659,1157.8165938864659,1201.8331816066989
677,1118.993769470414,1161.9937694704147,1205.9937694704154
678,1122.5089805825253,1165.5339805825272,1209.5339805825276
679,1125.2210813492072,1168.2400793650822,1212.2400793650825
680,1128.0458332282194,1171.2436363636414,1215.249727272733
681,1130.0743996842937,1174.1806853582593,1218.20360111021
682,1133.0124610591934,1178.0124610591936,1222.0124610591947
683,1135.7903930131026,1180.7903930131033,1224.790393013104
684,1138.1919652795623,1183.4737991266402,1227.4987991266414
685,1139.2734899328893,1185.273489932888,1229.2984899328887
686,1140.650975889784,1186.6509758897832,1230.6759758897838
687,1142.0776071139862,1188.077607113986,1232.102607113986
688,1142.4818108326604,1188.4818108326604,1232.5068108326602
689,1142.8860145513345,1188.8860145513345,1232.9110145513348
690,1143.652727272729,1190.4788540245584,1235.478854024559
691,1144.3212058212068,1191.3212058212066,1236.3212058212068
692,1144.8409563409573,1191.840956340957,1236.8409563409573
693,1147.0145631067996,1194.0145631067994,1239.0145631068008
694,1149.340379354293,1196.8254545454588,1241.8386577456877
695,1151.7930422919524,1198.798090040929,1243.7980900409302
696,1153.7338454609628,1200.7566302652124,1245.7566302652128
697,1154.8963973799137,1201.9213973799137,1246.9213973799142
698,1155.5836610032388,1203.5849514563133,1248.5849514563142
699,1157.3854803493473,1205.4104803493474,1250.4104803493483
700,1159.3993369734806,1207.4243369734806,1252.4243369734813
701,1161.2676979280275,1209.4800000000012,1254.4920000000036
702,1163.0458446866517,1212.0708446866502,1257.0958446866534
703,1164.8948416222267,1214.730909090912,1260.7309090909127
704,1166.5908045977026,1216.5908045977021,1262.5908045977021
705,1168.3120805369144,1218.3120805369147,1264.3120805369144
706,1170.8348279389186,1220.8583106267065,1266.8583106267058
707,1172.6697819314697,1223.6697819314684,1268.855763239877
708,1175.6417445482894,1226.6417445482907,1271.6667445482924
709,1177.3503030303048,1229.0254545454568,1274.3671818181829
710,1178.6281953242517,1230.7785234899347,1276.562583892621
711,1182.1643013100563,1234.5895196506613,1280.58951965066
712,1186.051419213977,1238.0764192139764,1284.0457166420965
713,1188.2425567423247,1240.7975077881663,1285.8225077881689
714,1189.338335607096,1242.3383356070958,1287.363335607097
715,1190.4163298302356,1243.4163298302356,1288.4413298302363
716,1191.5515873015902,1244.5515873015884,1289.5765873015916
717,1193.0745454545481,1246.0745454545468,1291.1722272727352
718,1194.7147016011663,1247.7147016011663,1293.7325691411968
719,1198.6670980926453,1251.6920980926461,1297.717098092649
720,1200.7272727272787,1254.7272727272778,1300.7522727272794
721,1204.0245897630994,1258.0249221183844,1305.011960262264
722,1206.6736899563352,1260.698689956335,1307.698689956334
723,1208.2105263157903,1262.4595635430055,1309.459563543005
724,1208.8684210526326,1264.4550408719383,1311.4550408719372
725,1211.030567685592,1267.0305676855914,1314.0305676855908
726,1212.8106796116545,1268.8106796116535,1315.8309466019464
727,1215.5679611650517,1270.9465423383158,1318.592961165053
728,1217.388646288217,1273.8886462882156,1321.4136462882157
729,1220.7976190476215,1276.8608458390195,1325.7976190476206
730,1223.073569482292,1279.0735694822934,1328.030546979698
731,1225.154820548912,1281.2997275204411,1329.3102277893538
732,1228.4032697547725,1286.4032697547727,1334.4032697547723
733,1230.279796277667,1288.8214285714316,1336.8214285714314
734,1230.9957165262326,1290.9912663755479,1338.9912663755479
735,1233.4374733177679,1293.444034440346,1341.444034440346
736,1235.1670103092797,1295.1920103092802,1343.1920103092802
737,1236.5642575039512,1296.5892575039513,1344.5892575039516
738,1238.7294247787638,1298.7544247787637,1346.7544247787641
739,1241.116457274455,1301.1368209255572,1349.322274881523
740,1243.2726855978221,1303.4227452657735,1352.2756302521025
741,1244.1385671455175,1305.5523012552308,1354.0316326668908
742,1244.387536178605,1305.9707112970716,1354.2846940020152
743,1244.6365052116926,1306.3891213389127,1354.5377553371397
744,1244.8854742447802,1306.8075313807535,1354.790816672264
745,1247.1181908761134,1308.1413703382489,1356.2141918528264
746,1248.2339364851216,1310.015082956261,1358.0150829562608
747,1249.7755636191905,1311.8088578088607,1359.80885780886
748,1251.363139558343,1313.704419889506,1361.3881395583428
749,1253.6775067750766,1316.5162601626066,1364.6775067750748
750,1256.4881145945237,1320.0673469387762,1368.092346938778
751,1258.1701319160304,1321.9872727272748,1369.995099205553
752,1258.8261916299298,1322.7893481717022,1370.7909501974982
753,1260.5289719626207,1324.528971962619,1372.5539719626195
754,1262.1578947368473,1326.1578947368453,1374.1828947368454
755,1264.2183673469426,1328.218367346941,1377.21836734694
756,1266.2884615384655,1330.2884615384635,1379.288461538463
757,1268.554054054059,1332.554054054056,1381.5540540540558
758,1270.8596491228122,1334.859649122809,1383.7228070175481
759,1272.4638297872357,1336.393444235645,1385.4638297872348
760,1273.7226562500034,1337.5839843750039,1386.722656250003
761,1275.5926412615001,1339.5926412614995,1388.6074572930377
762,1277.1161825726151,1341.116182572615,1390.2544605809153
763,1277.9460580912873,1341.9460580912873,1391.893464730293
764,1279.3490186877118,1343.3638443935956,1392.5123883448878
765,1280.9987639353417,1345.0535055350583,1394.0798431734347
766,1282.2167768878928,1347.2187159956493,1396.2260868491455
767,1284.0220085470162,1349.047008547016,1398.0470085470151
768,1286.999861878458,1352.0248618784576,1401.0254834254188
769,1290.2114695340565,1356.317204301084,1406.2167562724028
770,1293.6017800632935,1359.6606104013845,1409.2795966530791
771,1296.2551020408207,1363.2551020408218,1412.2893172733047
772,1298.033296662071,1365.0895522388091,1414.0947761194052
773,1299.2381524748469,1366.47571661882,1415.5060969157707
774,1299.899687127198,1367.3506329968436,1416.8096772685017
775,1302.8187747231023,1369.881823575954,1420.1507683144732
776,1306.2116754406768,1373.8407079646088,1423.553160556261
777,1308.7882678132696,1377.0188696525474,1426.6466329640919
778,1310.394490979385,1379.5713898300269,1429.4194909793855
779,1312.0789889415535,1381.0789889415528,1431.0644944707767
780,1315.2370612293896,1383.2630272952906,1433.2880272952893
781,1316.4330448626217,1385.255943897481,1435.2389575338143
782,1318.2166436464104,1387.6160220994532,1438.5842082174977
783,1322.7437861271703,1392.2795498223875,1442.543352601163
784,1325.6431535269749,1396.0344303917025,1446.6681535269734
785,1327.2348993288617,1398.2348993288606,1448.4760185843122
786,1330.7419763028222,1401.7808641975348,1452.7808641975332
787,1333.3334229390696,1405.1498382576847,1456.1745200698101
788,1336.6762097538178,1408.4695787831533,1459.541517857152
789,1340.0512527233145,1411.2306944511097,1463.2892163628749
790,1342.1125921375958,1413.2751842751918,1464.3467444717503
791,1343.5049252082279,1415.963684612248,1467.3484234234247
792,1345.0474683544326,1418.0474683544342,1470.0736550632948
793,1347.3306785175764,1419.7732300884968,1471.7990735359078
794,1349.669491525426,1422.6694915254257,1474.8833923394309
795,1352.731884057974,1425.3820327200162,1478.7350109255963
796,1356.282657634454,1427.9430326254171,1482.2634477644403
797,1357.726174575812,1429.8844754701477,1483.7511745758131
798,1359.5885597653373,1432.3546218487418,1485.7023109243728
799,1361.0760517799374,1434.2847252493275,1488.1010517799382
800,1363.368550368554,1436.6812325842993,1490.7528869778953
801,1365.9150311710875,1439.1598906276972,1493.9296875000057
802,1368.0771604938313,1441.1543209876604,1496.1040895061774
803,1370.1645833333343,1443.1666666666708,1498.1083333333352
804,1371.6695881995793,1444.6960962891565,1499.3773121150962
805,1373.50899833413,1447.0373443983483,1501.4625253399702
806,1375.8084422952418,1449.6494464944728,1502.6994464944717
807,1379.3449820788646,1453.7584741423505,1507.7060035842328
808,1382.1607693652745,1456.5922021139734,1511.4631229235927
809,1385.1307189542513,1460.196078431377,1515.1807189542512
810,1386.9390625000021,1462.2845704802075,1517.0125390625021
811,1388.505066017736,1464.430030643515,1518.6950204290104
812,1389.1943127962097,1466.1001628664505,1520.4587677725126
813,1390.823529411766,1466.9144951140074,1521.9582733696882
814,1391.5678934010157,1467.9110532351942,1522.6428934010162
815,1392.410025706942,1468.8050127442657,1523.4850257069425
816,1393.3741355463353,1469.3741355463362,1524.4491355463356
817,1394.025373931624,1470.0253739316245,1525.1010082799148
818,1394.2924679487182,1470.2924679487185,1525.374779647436
819,1394.5595619658122,1470.5595619658125,1525.6485510149575
820,1394.8266559829062,1470.8266559829067,1525.922322382479
821,1395.5616000000014,1472.123200000006,1526.6616000000022
822,1398.1096345514973,1475.1096345514957,1529.3165282392065
823,1403.103004291852,1481.1030042918446,1538.1280042918477
824,1406.7294685990407,1484.5471014492769,1542.4657004830965
825,1409.0538866555453,1487.0386706108443,1545.0546875000023
826,1410.9924812030122,1489.99248120301,1547.9924812030088
827,1412.8735568850698,1491.884676145342,1549.8854159651364
828,1414.4471731250026,1494.9534883720976,1552.9534883720949
829,1416.1673469387786,1497.1673469387788,1555.192346938779
830,1418.6781326781365,1499.6781326781368,1558.678132678134
831,1421.3415233415271,1502.3415233415276,1561.3415233415246
832,1423.5248618784574,1504.5248618784576,1563.5248618784578
833,1425.5959409594118,1506.5959409594125,1565.595940959413
834,1427.8147555155986,1508.8245614035127,1567.8495614035146
835,1429.979975124379,1512.0049751243803,1572.0042888114683
836,1432.3568302013196,1514.8230088495611,1573.873008849561
837,1434.1472310969125,1517.0745473908416,1577.0995473908415
838,1434.8483315583962,1517.4295349662766,1577.4545349662767
839,1435.5494320198802,1517.7845225417113,1577.8095225417114
840,1435.922400599765,1518.6000000000022,1578.6400000000017
841,1437.6463286713304,1520.6713286713311,1580.7463286713305
842,1439.1604636591505,1522.185463659151,1582.2604636591507
843,1441.4873686967808,1524.5213032581487,1584.5893811349774
844,1443.0226122008137,1527.066326530617,1587.1163265306138
845,1444.416820947568,1528.6378269617721,1588.6878269617712
846,1445.567342342345,1530.5923423423471,1590.6423423423435
847,1447.1836956521763,1532.4505016722442,1592.4621739130457
848,1450.1112407862456,1535.125307125318,1595.297481572487
849,1450.8220734701827,1536.757603686638,1597.5505456547453
850,1452.407788380633,1538.6463195691263,1599.455879712749
851,1453.9839899222172,1540.9435215946912,1602.8884551495053
852,1456.0292448898701,1543.0935143288098,1605.0935143288089
853,1456.5890554913478,1543.8476621417808,1605.8476621417801
854,1457.421110296712,1545.9558011049778,1607.9558011049755
855,1460.2800108932474,1548.3050108932503,1610.6273965141665
856,1462.7030000000009,1550.7280000000032,1613.7280000000019
857,1464.7079931972798,1552.7329931972822,1615.73299319728
858,1466.2719223848462,1554.2983831455176,1617.2983831455174
859,1466.7594796670235,1554.7883390494862,1617.7883390494862
860,1469.1691358024707,1557.2191358024752,1620.2441358024726
861,1471.0494707319235,1559.1509635974362,1623.0549474100735
862,1473.7185779816539,1562.793577981654,1624.8185779816597
863,1475.771244131456,1565.7587476979752,1627.8690567206188
864,1478.4322092387597,1568.769902264909,1632.3175925926034
865,1479.7311908734205,1570.9645942125178,1635.2472902097916
866,1482.2222377672558,1573.4637681159431,1638.864864864866
867,1483.5811010215668,1575.4466515323525,1640.6311010215668
868,1484.6312356828528,1578.2354124748508,1643.2354124748485
869,1486.4113924050678,1580.2031250000014,1645.4113924050664
870,1489.2626582278524,1583.0200588178411,1648.2692246835488
871,1491.92194805195,1585.4248608534344,1650.9826858828656
872,1492.9300871313683,1587.4896907216516,1652.865707964605
873,1495.8807588075922,1590.6497866202903,1655.4553630423563
874,1497.9093517331576,1592.6332179930814,1656.9836734693909
875,1500.068432027394,1595.216101694919,1661.1690677966128
876,1500.9169718237895,1597.6081632653095,1662.829081632657
877,1503.960212201599,1600.4725684123546,1666.960212201599
878,1506.4233582089578,1603.1641791044822,1669.4427860696542
879,1509.317318435756,1606.1341281669193,1672.3366209443104
880,1510.9676616915465,1608.9353233830932,1674.9361318408055
881,1513.48865601853,1611.5078299776296,1677.5078299776308
882,1514.7519679300294,1612.758017492712,1678.7580174927123
883,1516.9047332185912,1614.9070567986253,1680.9297332185915
884,1518.0097902097923,1616.0097902097925,1682.0347902097926
885,1519.9173588924418,1617.9329073482481,1683.981230031955
886,1520.7241435521983,1619.4937062937083,1685.5246149413626
887,1523.1594527363252,1621.58706467662,1688.626741293535
888,1526.6764925373159,1624.7014925373137,1691.7514925373189
889,1527.5344617419476,1626.357827476039,1693.407827476039
890,1528.3373493975928,1627.3373493975919,1694.387349397592
891,1529.8601398601418,1629.6805111821125,1696.305191693292
892,1531.491832551147,1631.5102420856629,1697.6229981378058
893,1533.9992170022376,1633.0492170022394,1699.1738651714343
894,1538.7185020381983,1636.8081936685326,1702.908193668535
895,1540.174117647059,1638.2741176470604,1705.3491176470602
896,1541.852736318408,1639.952736318411,1707.0277363184111
897,1543.7530351437701,1641.8530351437719,1708.9493610223665
898,1544.9684254761758,1643.1029921259847,1710.2279921259847
899,1545.2435619022226,1643.4179527559058,1710.5429527559058
900,1545.5186983282697,1643.7329133858273,1710.857913385827
901,1545.7938347543163,1644.3400447427327,1711.465044742733
902,1547.452181208054,1646.5771812080568,1714.6771812080574
903,1551.138621133019,1651.4472843450537,1719.547284345053
904,1553.761788617889,1654.8617886178895,1722.9617886178894
905,1556.2012433925713,1658.2022367194795,1727.451956153616
906,1557.0533546325892,1659.1533546325895,1729.1783546325896
907,1558.6649253731384,1660.76492537314,1730.7789891397715
908,1560.4632295719862,1662.9965576592108,1733.0464716006907
909,1561.9440017225297,1665.0447284345098,1735.0947284345089
910,1563.499964142285,1667.2065404475065,1737.2414586919128
911,1564.9115524059278,1669.0657342657364,1740.0717131775637
912,1565.1400439702295,1670.6182495344533,1741.8407035291077
913,1565.33944260862,1671.1852283317803,1742.1864275763419
914,1565.5208999997342,1671.4182199440825,1742.419076253396
915,1565.702357390848,1671.6512115563844,1742.6517249304502
916,1565.8838147819622,1671.8842031686863,1742.8843736075044
917,1568.0518171327465,1674.077101002314,1745.0771010023143
918,1568.8199884601966,1674.8481110254443,1745.8481110254447
919,1571.9388268156522,1677.9888268156478,1749.013826815652
920,1575.6209175423523,1680.806368330465,1752.7450516351169
921,1579.5671641791164,1686.567164179113,1759.2211623447047
922,1583.3422486033562,1690.3826815642483,1763.3922486033564
923,1584.5990215043212,1692.3805970149272,1765.7725138294613
924,1586.102455260397,1695.1150159744434,1768.2521565495304
925,1589.4125503891814,1697.4536741214092,1771.7450079872228
926,1591.054797449703,1699.441340782126,1774.441340782126
927,1591.5559305888419,1701.2819488817902,1775.5818490415359
928,1592.282122905033,1702.2821229050278,1777.2821229050305
929,1594.66219239374,1704.6621923937382,1779.6787472035828
930,1596.1167402752603,1706.5991058122218,1781.624105812223
931,1596.4258437769392,1707.2819128422684,1782.3069128422685
932,1596.734198354308,1707.667566525261,1782.6925665252609
933,1597.0834340991541,1708.1930069930095,1783.2228321678344
934,1597.6880290205568,1709.4504792332289,1784.5004792332286
935,1598.1038370409408,1710.1040860215057,1785.1540860215057
936,1598.318376381727,1710.3191397849469,1785.3691397849466
937,1598.532915722513,1710.5341935483875,1785.5841935483875
938,1598.7474550632994,1710.7492473118286,1785.7992473118284
939,1598.9619944040853,1710.9643010752693,1786.0143010752693
940,1601.5787274155564,1714.6082089552297,1789.2762126865787
941,1607.2162267581034,1721.6026785714348,1797.627678571435
942,1608.5956065442956,1723.617877094974,1800.617877094971
943,1610.3375429553296,1726.362542955329,1803.362542955325
944,1612.6129842360085,1728.8076062639855,1805.544743062711
945,1614.9627793296092,1731.9273743016806,1807.9523743016805
946,1619.1797215714591,1736.44692737431,1812.9076815642604
947,1622.017173361385,1740.0174129353272,1817.017412935324
948,1624.0189255917792,1742.0574478901885,1819.0574478901883
949,1624.4076476429154,1742.565836298933,1819.5658362989325
950,1624.8003447472865,1743.233226837063,1820.2332268370612
951,1626.2398373983767,1745.239837398376,1822.2648373983754
952,1627.8755244755266,1746.8755244755257,1823.9005244755253
953,1628.8432365773147,1747.8490214352296,1824.8740214352292
954,1630.3954907454154,1750.5008605852008,1828.0517211704007
955,1630.8744996634703,1751.7654431512992,1829.8154431512987
956,1631.971052631581,1752.9710526315807,1831.9600553149444
957,1635.4328910614533,1756.2318435754228,1835.144962039516
958,1638.1239121472493,1759.565040650409,1837.4008340907953
959,1640.5902196335417,1762.597014925378,1839.6869402985108
960,1644.2738501074755,1766.3246268656783,1843.408722897992
961,1645.4582089552252,1768.9253731343294,1846.9026119402963
962,1646.3316446230672,1770.3341176470587,1848.4091176470583
963,1646.9204117647064,1770.9223529411765,1848.997352941176
964,1650.1191145901005,1773.4273743016788,1851.9190642458072
965,1651.0861118359267,1775.0870646766193,1855.139241293531
966,1652.7829371812359,1777.6504065040672,1858.3746824592833
967,1654.2537313432856,1779.2537313432822,1860.1490705563087
968,1656.4124998988425,1782.5758928571481,1862.6508928571413
969,1659.4807262569848,1785.5307262569868,1866.5807262569822
970,1661.8494413407852,1787.8994413407881,1868.9359597815442
971,1665.2955111189026,1792.4328358208986,1873.2274196764258
972,1669.0390235685757,1795.2201492537372,1876.225652985073
973,1671.353109452738,1798.5671641791075,1879.7717661691518
974,1673.5322226297628,1802.212059324721,1882.7991027353485
975,1675.9181309904163,1804.7079124347658,1883.9970447284336
976,1678.744677570615,1807.422885572143,1888.422885572138
977,1680.0255591054356,1809.0255591054374,1890.0255591054292
978,1682.4524760383408,1812.5463258786017,1893.414217252394
979,1685.4101437699708,1815.4153354632658,1896.8702875399365
980,1688.0222760574986,1818.610223642178,1900.6504792332278
981,1690.372075938896,1820.9724612736693,1903.468028131941
982,1691.4992380096476,1823.250349650353,1905.2753496503499
983,1693.2116989567803,1825.4217877095048,1907.4467877094978
984,1695.5273631840835,1828.527363184086,1911.3216915422886
985,1699.9841373252646,1832.5128508271705,1914.0417597765365
986,1701.9198580970622,1835.6231143689174,1916.9607541899447
987,1703.9635089686137,1838.163189237676,1920.027017937221
988,1706.1321086262033,1840.3642172524035,1923.2321086261911
989,1709.2748433911781,1843.8101328701823,1926.3796089385417
990,1712.326492537316,1846.9014925373158,1929.8679477611877
991,1713.497143176241,1848.845790074022,1933.823882681558
992,1714.975391498885,1850.9797592415086,1936.0129630622332
993,1717.518656716424,1855.018656716425,1939.5436567164204
994,1720.2203125000058,1857.2500000000114,1942.2750000000017
995,1722.9127565298543,1859.987562189062,1945.0125621890556
996,1724.6503109452774,1863.0447761194048,1948.6965174129355
997,1727.028212290507,1865.344988498198,1952.078212290496
998,1729.9328916372228,1868.1578327444088,1954.9999999999982
999,1732.9884328358264,1871.0634328358315,1958.3567241608189
1000,1736.2139854534316,1874.2947761194125,1962.2947761193932
1001,1738.386123545209,1877.3582089552324,1964.4082089552255
1002,1739.4455658984216,1880.253731343292,1967.3037313432849
1003,1742.7361940298442,1884.7611940298625,1972.8052238805838
1004,1743.6639727798197,1887.6134185303606,1975.663418530351
1005,1745.7508785942596,1890.3801916932987,1979.40519169329
1006,1747.6811652236636,1892.9197761194077,1982.8415578358201
1007,1750.1953579418318,1896.4787472035887,1986.1432540768883
1008,1752.8268223810253,1899.8631840796015,1988.7297885572125
1009,1755.303004470512,1903.0060667340745,1992.0060667340745
1010,1755.9787999635325,1904.041975308643,1993.043024691357
1011,1756.1672713879716,1905.108877423946,1994.133877423946
1012,1756.3335178667155,1905.2867817114393,1994.3117817114394
1013,1756.4997643454594,1905.4646859989325,1994.4896859989326
1014,1756.6660108242033,1905.6425902864257,1994.667590286426
1015,1756.8322573029473,1905.8204945739194,1994.8454945739193
1016,1756.9985037816912,1905.9983988614126,1995.0233988614127
1017,1760.002222222228,1909.002222222222,1998.0522222222214
1018,1762.4634920635008,1911.463492063492,2000.5134920634912
1019,1765.9333333333407,1914.933333333333,2003.9833333333324
1020,1768.9555555555642,1917.955555555555,2007.0055555555543
1021,1772.1518518518615,1921.151851851851,2010.2018518518503
1022,1775.3481481481542,1924.3481481481472,2013.3981481481467
1023,1779.2944444444518,1928.2944444444438,2017.344444444443
1024,1781.9296296296384,1930.9296296296284,2019.9796296296272
1025,1784.8666666666727,1933.866666666666,2022.9166666666654
1026,1787.060209424087,1936.0602094240835,2025.1102094240832
1027,1788.4820512820556,1937.482051282051,2026.5320512820506
1028,1791.4984126984211,1940.498412698412,2029.5484126984115
1029,1794.1901234567968,1943.19012345679,2032.2401234567894
1030,1796.1631644004979,1945.1631644004945,2034.2131644004942
1031,1798.4355555555678,1947.4355555555553,2036.4855555555548
1032,1801.4857142857231,1950.4857142857138,2039.5357142857135
1033,1804.0622222222287,1953.0622222222223,2042.1122222222218
1034,1805.5356811862864,1954.5356811862835,2043.5856811862834
1035,1807.761111111119,1956.761111111111,2045.8111111111104
1036,1809.8700854700905,1958.8700854700855,2047.920085470085
1037,1813.102222222226,1962.1022222222218,2051.152222222222
1038,1814.6735042735086,1963.673504273504,2052.723504273504
1039,1816.4993819530318,1965.4993819530282,2054.549381953028
1040,1818.015873015877,1967.0158730158728,2056.065873015873
1041,1820.2888888889008,1969.2888888888888,2058.3388888888876
1042,1824.2380952381038,1973.2380952380947,2062.2880952380942
1043,1826.6111111111188,1975.6111111111106,2064.66111111111
1044,1830.388888888896,1979.3888888888882,2068.438888888888
1045,1835.8518518518651,1984.8518518518513,2073.9018518518506
1046,1838.6507936508024,1987.6507936507937,2076.700793650793
1047,1841.6296296296398,1990.629629629629,2079.6796296296284
1048,1846.4545454545507,1995.454545454545,2084.5045454545448
1049,1848.444444444449,1997.444444444444,2086.4944444444436
1050,1851.555555555563,2000.5555555555552,2089.605555555555
1051,1854.1333333333448,2003.1333333333323,2092.183333333331
1052,1859.0740740740787,2008.0740740740735,2097.124074074073
1053,1862.0055617352639,2011.005561735261,2100.055561735261
1054,1863.1811965812005,2012.181196581196,2101.231196581195
1055,1864.8905982906022,2013.8905982905976,2102.940598290597
1056,1867.4222222222277,2016.4222222222206,2105.47222222222
1057,1910.4453703703778,2022.1703703703747,2110.82037037037
1058,1913.5244949494988,2025.2494949494971,2113.899494949494
1059,1916.2719696969732,2027.9969696969715,2116.646969696969
1060,1920.46111111111,2030.7111111111142,2119.2111111111094
1061,1922.8774074074065,2033.1274074074088,2121.6274074074067
1062,1924.51111111111,2034.761111111113,2123.26111111111
1063,1928.3722222222204,2038.6222222222254,2127.1222222222204
1064,1933.036419753085,2043.2864197530887,2131.786419753085
1065,1934.949999999999,2045.2000000000025,2133.699999999999
1066,1937.2518518518514,2047.5018518518539,2136.001851851851
1067,1939.5549382716044,2049.8049382716085,2138.3049382716044
1068,1942.1611111111104,2052.4111111111156,2140.91111111111
1069,1945.4222222222215,2055.67222222223,2144.1722222222215
1070,1948.863888888889,2059.113888888893,2147.613888888888
1071,1952.7530318342597,2063.0030318342606,2151.5030318342597
1072,1953.2583375442146,2063.508337544215,2152.008337544214
1073,1953.81,2064.060000000003,2152.56
1074,1956.1978632478633,2066.447863247866,2154.947863247863
1075,1958.8660493827163,2069.11604938272,2157.616049382716
1076,1970.4066666666704,2074.90666666667,2163.8066666666646
1077,1973.141269841271,2077.641269841271,2166.5412698412692
1078,2010.9638888888912,2085.9638888888894,2172.588888888891
1079,2014.133333333336,2089.133333333333,2175.758333333335
1080,2018.0222222222253,2093.022222222223,2179.6472222222246
1081,2021.7296296296327,2096.72962962963,2183.3546296296317
1082,2024.506666666668,2099.506666666667,2186.1316666666676
1083,2027.8037037037068,2102.803703703704,2189.428703703706
1084,2029.8495726495744,2104.8495726495726,2191.474572649574
1085,2033.1583333333356,2108.1583333333338,2194.7833333333356
